"esh_id","name","postal_cd","c2_prediscount_budget_15","c2_prediscount_remaining_17","c2_postdiscount_remaining_17","needs_wifi"
"911336","West Boylston School District","MA",135974.42,135974.42,67987.21,"f"
"911337","West Bridgewater School Dist","MA",197515.89,197515.89,96594.018,"f"
"911343","Westford School District","MA",757220.98,711320.98,284528.392,"f"
"911350","Whitman-Hanson Reg School Dist","MA",605899.56,552763.56,294214.994,"f"
"911352","Williamsburg","MA",9412.8,9412.8,6588.96,NA
"911353","Williamstown School District","MA",64764.34,64764.34,38858.604,"f"
"915446","Baltimore County School Dist","MD",16849368.8,16849368.8,11237728.072,"f"
"915449","Carroll County School District","MD",3965408.91,3379111.2,1709014.288,"f"
"915451","Charles County School District","MD",4085064.46,3661501.34,2226389.331,"t"
"915455","Garrett County School District","MD",590603.69,590603.69,433790.6125,"f"
"915456","Harford County School District","MD",5540318.13,5540318.13,3059329.7875,"f"
"915458","Kent County Public School Dist","MD",307553.88,279982.36,213633.186,"f"
"915459","Montgomery County School District","MD",24030741.72,20841817.18,12053859.5355,"t"
"915463","Somerset County School Dist","MD",455089.68,455089.68,386826.228,"f"
"915466","Washington County School District","MD",3394756.32,3017710.8,2046268.336,"f"
"915467","Wicomico County School District","MD",2295501.92,2151639.92,1602517.28,"f"
"917336","Acton School Department","ME",32689.11,32689.11,22882.377,"f"
"917338","Airline Csd","ME",9412.8,9412.8,7530.24,NA
"917337","Alexander Public Schools","ME",9412.8,9412.8,8000.88,NA
"917339","Appleton Public Schools","ME",20564.98,20564.98,12338.988,NA
"1075064","Athens Public Schools","ME",15653.94,15653.94,10957.758,NA
"917340","Auburn School District","ME",548348.31,548348.31,378219.1415,"f"
"917342","Baileyville School Department","ME",63843.52,63843.52,47038.555,NA
"917344","Bangor School Department","ME",580577.01,580577.01,398699.713,NA
"917345","Bar Harbor Public Schools","ME",58472.07,54415.9,27207.95,NA
"917330","Bay Ridge Elementary School","ME",9412.8,9412.8,6588.96,NA
"917347","Beals Public Schools","ME",9412.8,9412.8,7530.24,NA
"917351","Blue Hill Public Schools","ME",40516.08,40516.08,24309.648,NA
"917352","Boothbay Boothbay Harbor CSD","ME",80418.28,80418.28,56292.796,NA
"917355","Brewer School Department","ME",248160.99,248160.99,138614.104,NA
"917356","Bristol Public Schools","ME",26243.37,26243.37,20994.696,NA
"917358","Brooksville Public Schools","ME",9412.8,9412.8,6588.96,NA
"917360","Calais School Department","ME",51719.39,51719.39,40209.14,"f"
"917361","Cape Elizabeth School Dept","ME",246165.88,246165.88,98466.352,NA
"917364","Castine Public Schools","ME",9515.14,9515.14,6660.598,NA
"917365","Caswell Public Schools","ME",9412.8,9412.8,8000.88,NA
"917366","Charlotte Public Schools","ME",9412.8,9412.8,7530.24,NA
"917559","Chebeague Island Public Schools","ME",9412.8,9412.8,4706.4,NA
"1075080","Cherryfield Public Schools","ME",18569.87,18569.87,12998.909,NA
"917369","Cranberry Isles Public Schools","ME",9412.8,9412.8,8000.88,NA
"1086666","Dayton Public Schools","ME",21332.33,21332.33,12799.398,NA
"917373","Dedham Public Schools","ME",29619.71,29619.71,17771.826,NA
"917374","Deer Isle-Stonington Csd","ME",70903.14,70903.14,49632.198,NA
"917460","East Grand School - Sad #14","ME",21025.39,21025.39,14717.773,NA
"917326","East Machias Public Schools","ME",32996.05,32996.05,26396.84,NA
"917378","East Millinocket Sch District","ME",42664.66,42664.66,34131.728,NA
"917382","Eastport Public Schools","ME",31461.35,31461.35,23312.093,NA
"917383","East Range Csd","ME",9412.8,9412.8,7530.24,NA
"917384","Edgecomb Public Schools","ME",11817.19,11817.19,8272.033,NA
"917495","Education In Unorganized Terr","ME",28238.4,28238.4,23061.36,NA
"1086667","Ellsworth Public Schools","ME",87222.09,87222.09,53274.534,NA
"1074796","Eustis Public Schools","ME",12124.13,12124.13,9699.304,NA
"917385","Falmouth Public Schools","ME",324128.64,324128.64,162064.32,NA
"917313","Fayette Public Schools","ME",11510.25,11510.25,6906.15,NA
"917415","Frenchboro Public Schools","ME",9412.8,9412.8,8000.88,NA
"917386","Georgetown Public Schools","ME",10896.37,10896.37,6537.822,NA
"1074241","Glenburn Public Schools","ME",63536.58,63536.58,38121.948,NA
"917390","Gorham School Department","ME",435547.86,435547.86,206340.415,"f"
"917392","Great Salt Bay Csd","ME",67219.86,67219.86,47053.902,NA
"917393","Greenbush Public Schools","ME",21946.21,21946.21,17556.968,NA
"917394","Greenville School District","ME",32075.23,32075.23,22452.661,NA
"1086668","Hancock Public Schools","ME",32842.58,32842.58,22989.806,NA
"917395","Harmony Public Schools","ME",11970.66,11970.66,9576.528,NA
"917400","Hope Public Schools","ME",26550.31,26550.31,18585.217,NA
"917401","Isle Au Haut Public Schools","ME",9412.8,9412.8,8000.88,NA
"917402","Islesboro School Department","ME",13198.42,13198.42,6599.21,NA
"917405","Jonesboro Public Schools","ME",9412.8,9412.8,7530.24,NA
"917406","Jonesport School Department","ME",19951.1,19951.1,15960.88,NA
"917408","Kittery School District","ME",158994.92,138471.38,64417.24,"f"
"1086669","Lamoine Public Schools","ME",19644.16,19644.16,13750.912,NA
"917411","Lewiston School Department","ME",833495.57,833495.57,708471.2345,"f"
"917413","Lincolnville Public Schools","ME",32382.17,32382.17,19429.302,NA
"917314","Long Island Public Schools","ME",9412.8,9412.8,4706.4,NA
"917332","Machiasport Public Schools","ME",9412.8,9412.8,6588.96,NA
"917416","Machias Public Schools","ME",77655.82,77655.82,62124.656,NA
"917419","Madawaska","ME",67526.8,67526.8,47268.76,"f"
"917487","Maine School Admin District 45","ME",58165.13,58165.13,46532.104,"t"
"917473","Maine School Administration District 30","ME",30080.12,30080.12,25568.102,NA
"917423","Medway School District","ME",16728.23,16728.23,13382.584,NA
"917424","Milford Public Schools","ME",46808.35,46808.35,37446.68,NA
"917426","Monhegan Plt School Department","ME",9412.8,9412.8,6588.96,NA
"917427","Moosabec Comm School Dept 917","ME",10282.49,10282.49,8225.992,"f"
"917429","Mount Desert Public Schools","ME",28391.95,24335.78,12167.89,NA
"917556","Msad 72","ME",142727.1,142727.1,104344.253,"f"
"917494","Msad 76","ME",9412.8,9412.8,6588.96,NA
"917430","Mt Desert Csd","ME",81492.57,77436.4,38718.2,NA
"917434","New Sweden Public Schools","ME",9412.8,8302.8,6642.24,NA
"917436","Nobleboro Public Schools","ME",23020.5,23020.5,18416.4,NA
"917442","Orrington Public Schools","ME",62155.35,62155.35,37293.21,NA
"917443","Otis Public Schools","ME",13812.3,13812.3,11049.84,NA
"917444","Pembroke Public Schools","ME",12738.01,12738.01,10190.408,NA
"917445","Penobscot Public Schools","ME",10742.9,10742.9,8594.32,NA
"917446","Perry Public Schools","ME",19337.22,19337.22,15469.776,NA
"917449","Princeton Public Schools","ME",17495.58,17495.58,13996.464,"f"
"917560","Regional School Unit 1","ME",321980.06,287983.84,183540.616,"f"
"917582","Regional School Unit #20","ME",337787.47,287616.9,224875.54,"f"
"917595","Regional School Unit 78","ME",29159.3,29159.3,20411.51,NA
"917452","Robbinston Public Schools","ME",9412.8,9412.8,6588.96,NA
"917580","RSU 05","ME",285761.14,285761.14,135329.846,NA
"917491","Rsu 07/Msad 07","ME",9412.8,9412.8,5647.68,NA
"917492","Rsu 08/Msad 08","ME",11663.72,11663.72,9914.162,NA
"917563","Rsu 16","ME",260285.12,230039.25,172460.99,"f"
"917575","Rsu 19","ME",317836.37,287192.37,229753.896,"t"
"917564","Rsu 2","ME",322287,322287,204928.491,NA
"1074331","Rsu 22","ME",363263.49,349144.5,202810.73,"t"
"917581","Rsu 24","ME",136127.89,136127.89,108902.312,"f"
"917587","Rsu 25","ME",164826.78,164826.78,122729.959,NA
"917567","Rsu 26 Orono","ME",120627.42,117632.04,63274.233,"f"
"917579","Rsu 38","ME",186619.52,183044.52,116759.037,NA
"917585","Rsu 39","ME",218080.87,200940.87,155333.098,"t"
"917483","Rsu 40","ME",280389.69,280389.69,208366.219,"f"
"917484","Rsu 41/Msad 41","ME",112186.57,112186.57,95358.5845,"f"
"917542","Rsu 51/Msad 51","ME",316915.55,316915.55,141361.217,NA
"917541","Rsu 61/Msad 61","ME",280389.69,277934.67,222347.736,NA
"917547","RSU 63 / MSAD 63","ME",81646.04,81646.04,48987.624,NA
"917566","Rsu 67","ME",154390.82,144105.14,110373.072,NA
"917463","Rsu 85/Msad 19","ME",13198.42,13198.42,11218.657,NA
"1086670","Saco Public Schools","ME",272869.66,272869.66,140685.949,"t"
"917455","Scarborough School District","ME",457954.48,457954.48,183181.792,NA
"917464","School Admin District 01","ME",278752.65,278752.65,203790.2365,"f"
"917482","School Admin District 03","ME",201506.11,201506.11,171280.1935,"f"
"917457","School Admin District 11","ME",322900.88,277910.86,203756.337,"f"
"917461","School Admin District 15","ME",301722.02,301722.02,189305.245,NA
"917467","School Admin District 23","ME",99448.56,99448.56,72238.329,"f"
"917471","School Admin District 28","ME",112800.45,112800.45,67680.27,NA
"917472","School Admin District 29","ME",209026.14,209026.14,172768.8525,"f"
"917474","School Admin District 31","ME",76888.47,76888.47,65355.1995,"f"
"917475","School Admin District 32","ME",45580.59,45580.59,36464.472,"f"
"917481","School Admin District 37","ME",98834.68,98834.68,79067.744,NA
"917485","School Admin District 42","ME",64764.34,64764.34,45335.038,"f"
"917551","School Admin District 53","ME",107582.47,107582.47,86065.976,"f"
"917553","School Admin District 60","ME",222071.09,197331.09,125028.832,"t"
"917496","Sedgwick Public Schools","ME",13505.36,13505.36,9453.752,NA
"917569","Sheepscot Valley Regional School Unit 12","ME",155055.83,147555.83,113034.602,"f"
"917500","South Bristol Public Schools","ME",9412.8,9412.8,6588.96,NA
"917505","Southport Public Schools","ME",9412.8,9412.8,5647.68,NA
"917510","Surry Public Schools","ME",18416.4,18416.4,12891.48,NA
"917518","Vanceboro Public Schools","ME",9412.8,9412.8,7530.24,NA
"917519","Vassalboro Public Schools","ME",65992.1,65992.1,52793.68,NA
"1074199","Veazie Public Schools","ME",9412.8,9412.8,6588.96,NA
"917523","Waterville Public Schools","ME",201454.9,201454.9,164079.854,NA
"917525","Wesley Public Schools","ME",9412.8,9412.8,6588.96,NA
"917527","Westbrook School Department","ME",405365.4,405365.4,324292.32,"f"
"917334","Whiting Public Schools","ME",9412.8,9412.8,7530.24,NA
"917532","Winslow Schools","ME",188921.57,188921.57,128270.226,NA
"1086671","Wiscasset Public Schools","ME",89217.2,89217.2,70432.48,NA
"917535","Woodland Public Schools","ME",19644.16,18534.16,14827.328,NA
"919474","Addison Comm School District","MI",128454.39,128454.39,89918.073,"f"
"919802","Alanson Public Schools","MI",34377.28,34377.28,27501.824,"f"
"919480","Albion School District","MI",83948.09,83948.09,71355.8765,NA
"919485","Allendale Public Schools District","MI",407923.26,349887.06,175580.679,"f"
"919484","Allen Park School District","MI",570294.52,570294.52,319693.357,NA
"919493","Arvon Township School District","MI",9412.8,9412.8,8000.88,NA
"919496","Atherton Comm School District","MI",134030.44,134030.44,112513.954,"f"
"919498","Atlanta Comm School District","MI",38674.44,38674.44,27072.108,NA
"919500","Autrain-Onota Public Schools","MI",9412.8,9412.8,8000.88,NA
"919501","Avondale School District","MI",499698.32,439864.16,235294.682,"f"
"919505","Bangor Township S/D #8","MI",9412.8,9412.8,7530.24,NA
"919511","Beal City Public School Dist","MI",107889.41,107889.41,69675.38,"f"
"919513","Beaver Island Comm School Dist","MI",9412.8,9412.8,6588.96,NA
"919518","Bellaire Public School Dist","MI",61081.06,61081.06,45288.997,NA
"919529","Big Bay De Noc School Dist","MI",31921.76,31921.76,25537.408,"f"
"919180","Big Jackson School District","MI",9412.8,9412.8,7530.24,NA
"919538","Bois Blanc Pines School District","MI",9412.8,9412.8,6588.96,NA
"919543","Breckenridge Comm School Dist","MI",113158.52,113158.52,84981.432,"f"
"919546","Bridgman School District","MI",137048.71,137048.71,73665.6,"f"
"919547","Brighton Area School District","MI",919745.71,849303.61,341771.532,"f"
"919550","Bronson Comm School District","MI",169430.88,155886.88,124709.504,NA
"919554","Buchanan School District","MI",230818.88,198161.11,141493.718,"f"
"919555","Buckley Comm School District","MI",64457.4,56572.4,39600.68,"f"
"919557","Bullock Creek School District","MI",278854.99,270654.56,170500.3035,"f"
"919559","Burt Township School District","MI",9412.8,9412.8,8000.88,NA
"919560","Byron Area Schools","MI",144415.27,144415.27,92573.104,NA
"919561","Byron Center Public Sch Dist","MI",594235.84,594235.84,314413.989,"f"
"919563","Caledonia Community Schools","MI",706780.48,627842.05,280456.162,"f"
"919566","Camden-Frontier School Dist","MI",79037.05,79037.05,63229.64,NA
"919567","Capac Community Schools","MI",153214.19,153214.19,107249.933,"t"
"919568","Carman-Ainsworth Comm Schools","MI",721769.41,721769.41,578190.5515,"f"
"919569","Carney-Nadeau Public Schools","MI",34223.81,34223.81,27379.048,"f"
"919574","Caseville School District","MI",43125.07,40749.57,32599.656,NA
"919577","Cedar Springs Public Schools","MI",539293.58,539293.58,363862.023,"f"
"919579","Central Lake Public School","MI",43125.07,43125.07,34500.056,NA
"919587","Chelsea School Dist","MI",376154.97,340064.47,170032.235,"f"
"919590","Chippewa Valley School Dist","MI",2538700.74,2449887.32,1157921.975,NA
"919591","Church School District","MI",9412.8,9412.8,6588.96,NA
"919596","Clawson Public Schools","MI",248621.4,237573.1,133059.337,NA
"919598","Clinton Comm School District","MI",160836.56,160836.56,75092.871,"f"
"919599","Clintondale Comm School Dist","MI",414573.6,414573.6,285827.625,NA
"919603","Colfax Township S/D #1F","MI",9412.8,9412.8,6588.96,NA
"919606","Colon Comm School District","MI",91672.72,87966.43,62484.43,NA
"919551","Columbia School District","MI",218080.87,218080.87,152656.609,NA
"919610","Comstock Park School District","MI",299726.91,299726.91,219891.816,"f"
"919616","Corunna Public School District","MI",280389.69,255121.5,191710.686,"f"
"919148","Crestwood School District","MI",577354.14,552464.14,445178.402,"f"
"919621","Dansville Schools","MI",114028.21,114028.21,68416.926,NA
"919622","Davison Comm School District","MI",892888.46,774336.7,458944.405,"f"
"919624","Dearborn Public School Dist","MI",3180614.54,3180614.54,2421401.0265,"f"
"919628","Deckerville Comm School Dist","MI",92388.94,89789.94,71831.952,"f"
"919629","Delton Kellogg School District","MI",201403.77,201403.77,154012.242,"f"
"919898","Dollar Bay- Tamarack City Area Schools","MI",51719.39,51719.39,36203.573,NA
"919634","Dryden Community School Dist","MI",79037.05,72293.41,46765.74,"f"
"919635","Dundee Community Schools","MI",243454.55,243454.55,147955.29,NA
"919637","East China School District","MI",648257.28,648257.28,323852.394,"f"
"919638","East Detroit Public Schools","MI",470385.55,470385.55,399827.7175,"f"
"919642","East Lansing School District","MI",553873.23,504844.13,270737.433,NA
"919644","Easton Twp School District 6 F","MI",9412.8,9412.8,6588.96,NA
"919650","Elk Rapids School District","MI",209230.74,209230.74,133130.088,NA
"919653","Elm River Twp School District","MI",9412.8,9412.8,8000.88,NA
"919654","Escanaba Area School Dist","MI",366230.55,366230.55,265991.6275,"f"
"919146","Ewen-Trout Creek Consolidated School District","MI",29926.65,25594.65,20475.72,"f"
"919657","Excelsior Twp Sch District 1","MI",9412.8,9412.8,7530.24,"t"
"919608","Fairview Area School District","MI",58062.79,54826.64,42920.032,"f"
"919662","Fenton Area Public Schools","MI",508599.58,508599.58,229483.691,NA
"919666","Flushing Comm School District","MI",624162.49,589552.49,310885.829,NA
"919667","Forest Area Community Schools","MI",84306.16,73130.65,58955.48,"f"
"919620","Forest Park School District","MI",67219.86,63674.16,50939.328,"f"
"919670","Fowler Public School District","MI",80264.81,80264.81,45335.038,"f"
"919671","Fowlerville Comm School Dist","MI",439538.08,439538.08,274511.789,"f"
"919675","Fraser Public School District","MI",777018.61,698542.11,418804.521,"f"
"919678","Fremont Public School District","MI",325816.81,300304.69,220543.342,"f"
"919680","Fulton School District","MI",114028.21,97889.21,73603.629,"f"
"919683","Ganges Twp School District 4","MI",9412.8,9412.8,6588.96,NA
"919687","Genesee School District","MI",104973.48,104973.48,89227.458,"f"
"919696","Glen Lake Community Schools","MI",110037.99,110037.99,66022.794,NA
"919700","Goodrich Area School District","MI",315380.85,281045.85,159255.5,"f"
"919702","Grand Haven Area Public Schools","MI",943073.07,943073.07,502460.724,NA
"919705","Grandville Public Sch District","MI",863115.28,863115.28,463049.684,"f"
"919707","Grant Township S/D #2","MI",9412.8,9412.8,4706.4,NA
"919712","Hagar Township S/D #6","MI",9668.61,9668.61,7734.888,NA
"919713","Hale Area School District","MI",59853.3,59853.3,49885.4235,"f"
"919714","Hamilton Comm School District","MI",418870.76,378590.76,212034.633,"f"
"919141","Harbor Beach Comm School Dist","MI",76121.12,65504.36,47970.029,"f"
"919718","Harbor Springs School District","MI",123082.94,123082.94,67097.084,NA
"919724","Hartland Consol School Dist","MI",858511.18,858511.18,359580.21,"f"
"919725","Haslett Public Schools","MI",410071.84,374731.84,185201.993,"f"
"919734","Holland Public School District","MI",590552.56,590552.56,480414.8145,"f"
"919735","Holly Area School District","MI",521695.66,510167.08,347039.09,NA
"919737","Holton Public Schools","MI",126305.81,126305.81,103991.272,NA
"919740","Houghton Lake School District","MI",190814.34,190814.34,162192.189,"f"
"919742","Hudson Area Schools","MI",164110.56,164110.56,122520.198,NA
