line_item_id,service_provider_name,postal_cd,bandwidth_in_mbps,num_students,connect_category,cost_per_line,frn_complete
814632,XO Communication Services LLC,PA,1000.0,16966,Fiber,28800.0,2755694-1
814859,Comcast Business Communications,PA,1000.0,9881,Fiber,20848.666666666668,2746463-1
815559,CenturyLink United Telephone Co. of Pennsylvania FKA Embarq,PA,300.0,4981,Fiber,40308.0,2738576-1
815663,CenturyLink United Telephone Co. of Pennsylvania FKA Embarq,PA,100.0,4981,Other / Uncategorized,9600.0,2738655-1
815664,CenturyLink United Telephone Co. of Pennsylvania FKA Embarq,PA,100.0,4981,Other / Uncategorized,9600.0,2738696-1
815698,"Sunesys, LLC",PA,1000.0,323,Fiber,4873.923428571428,2871359-1
815873,"Windstream Communications, Inc.",PA,0.0,1484,Other / Uncategorized,7800.0,2741334-1
815875,"Windstream Communications, Inc.",PA,0.0,1484,Other / Uncategorized,16500.0,2741355-1
816018,"Windstream Communications, LLC",PA,50.0,226,Other / Uncategorized,10710.0,2811952-1
816022,"Windstream Communications, LLC",PA,1000.0,226,Fiber,36240.0,2812066-1
816168,"Affiniti PA ,LLC",PA,100.0,2583,Fiber,15732.0,2810118-1
816981,"Sunesys, LLC",PA,1000.0,2639,Fiber,15685.714285714286,2759356-1
816987,CenturyLink United Telephone Co. of Pennsylvania FKA Embarq,PA,50.0,4981,Other / Uncategorized,9984.0,2749507-1
817245,Verizon Pennsylvania LLC.,PA,1000.0,226,Fiber,25164.0,2800436-1
817246,Verizon Pennsylvania LLC.,PA,100.0,226,Fiber,11964.0,2800436-3
817247,Verizon Pennsylvania LLC.,PA,100.0,226,Fiber,8400.0,2800436-4
817248,Verizon Pennsylvania LLC.,PA,1000.0,226,Fiber,50508.0,2800436-5
817249,Verizon Pennsylvania LLC.,PA,100.0,226,Other / Uncategorized,0,2800436-6
817250,"Windstream Communications, LLC",PA,1000.0,226,Fiber,36331.2,2800452-1
817251,"Windstream Communications, LLC",PA,250.0,226,Fiber,25056.0,2800452-2
817252,"Windstream Communications, LLC",PA,100.0,226,Fiber,21924.0,2800452-3
817254,Comcast Business Communications,PA,4000.0,226,Fiber,66000.0,2800498-1
817269,"Affiniti PA ,LLC",PA,1000.0,1482,Fiber,48000.0,2755164-1
817275,Consolidated Communications of Pennsylvania Co.,PA,1000.0,1936,Fiber,35999.04,2815501-1
817425,Verizon Pennsylvania LLC.,PA,100.0,172,Fiber,12914.64,2761043-1
817426,Verizon Pennsylvania LLC.,PA,100.0,172,Fiber,51100.08,2761043-2
817427,Verizon Pennsylvania LLC.,PA,1000.0,172,Fiber,26114.64,2761043-3
817564,CenturyLink United Telephone Co. of Pennsylvania FKA Embarq,PA,100.0,4981,Other / Uncategorized,16615.0,2761106-1
817940,"Affiniti PA ,LLC",PA,100.0,272,Other / Uncategorized,16680.0,2817387-3
817943,"Affiniti PA ,LLC",PA,1414.0,272,Other / Uncategorized,4064.470588235294,2817387-6
817965,PenTeleData Limited Partnership I,PA,10000.0,7573,Fiber,41700.0,2767669-1
817966,PenTeleData Limited Partnership I,PA,10000.0,7573,Fiber,38400.0,2767669-2
817967,PenTeleData Limited Partnership I,PA,10000.0,7573,Fiber,40200.0,2767669-3
817969,PenTeleData Limited Partnership I,PA,1000.0,7573,Fiber,19800.0,2767669-6
818012,PenTeleData Limited Partnership I,PA,100.0,1653,Other / Uncategorized,40767.96,2768001-1
818449,"Conterra Ultra Broadband, LLC",PA,100.0,2570,Fixed Wireless,9361.8,2770849-1
818634,Comcast Business Communications,PA,10.0,1101,Cable / DSL,744.0,2823657-1
818959,"Sunesys, LLC",PA,1000.0,875,Fiber,24102.744,2779425-1
818969,PenTeleData Limited Partnership I,PA,100.0,671,Other / Uncategorized,21701.88,2779175-1
819165,Comcast Business Communications,PA,0.0,6913,Other / Uncategorized,6803.28,2780998-1
819224,"Zito Media Voice, LLC",PA,1000.0,615,Fiber,11880.0,2781262-1
819296,CenturyLink United Telephone Co. of Pennsylvania FKA Embarq,PA,100.0,865,Other / Uncategorized,19365.0,2782786-1
819297,CenturyLink United Telephone Co. of Pennsylvania FKA Embarq,PA,500.0,865,Fiber,15180.0,2782786-2
820168,Comcast Business Communications,PA,1000.0,163,Fiber,21335.3184,2827726-1
820821,"Affiniti PA ,LLC",PA,100.0,672,Fiber,0,2811830-1
820822,"Affiniti PA ,LLC",PA,502.0,672,Fiber,0,2811841-1
821223,"RCN Telecom Services (Lehigh), LLC",PA,2.0,1308,Other / Uncategorized,474.7371428571429,2827862-1
822286,"Blue Ridge Cable Technologies, Inc.",PA,1.0,1308,Other / Uncategorized,479.4,2840576-1
822334,Verizon Pennsylvania LLC.,PA,1600.0,284,Fiber,16427.4,2835021-1
822564,"Affiniti PA ,LLC",PA,199.0,29,Fiber,3600.0,2837176-1
822926,"Affiniti PA ,LLC",PA,100.0,0,Fiber,18295.862068965518,2842365-1
823024,Data Recovery Services LLC,PA,50.0,781,Fiber,0,2853120-1
823066,"Affiniti PA ,LLC",PA,0.0,362,Fiber,21000.0,2845899-2
823067,"Affiniti PA ,LLC",PA,0.0,362,Fiber,16680.0,2845899-3
823336,Comcast Business Communications,PA,10.0,29,Other / Uncategorized,1440.0,2851471-1
823337,Comcast Business Communications,PA,3.0,29,Other / Uncategorized,1080.0,2851471-2
823338,Atlantic Broadband (Penn) LLC,PA,20.0,29,Other / Uncategorized,3480.0,2851497-1
823339,Verizon Pennsylvania LLC.,PA,0.768,29,Other / Uncategorized,1200.0,2868050-1
830711,Oshean Inc,RI,1000.0,,Fiber,6000.0,2742787-1
830737,Oshean Inc,RI,500.0,2391,Other / Uncategorized,25999.92,2722877-1
830741,Oshean Inc,RI,1000.0,2423,Other / Uncategorized,36000.0,2819424-1
830777,Oshean Inc,RI,300.0,3412,Other / Uncategorized,1530.0,2765066-1
830778,Oshean Inc,RI,300.0,3412,Other / Uncategorized,2450.004,2765073-1
830801,Oshean Inc,RI,1000.0,8733,Fiber,36000.0,2849244-1
830807,"Cox Rhode Island Telcom, LLC",RI,40.0,868,Fiber,20004.0,2726161-1
830808,"Cox Rhode Island Telcom, LLC",RI,20.0,868,Fiber,12684.0,2726161-2
831562,Oshean Inc,RI,1000.0,9675,Other / Uncategorized,36000.0,2781149-1
831574,Oshean Inc,RI,20.0,,Other / Uncategorized,5500.08,2765945-1
831577,Oshean Inc,RI,1000.0,3067,Other / Uncategorized,36000.0,2766615-1
831587,Oshean Inc,RI,200.0,490,Other / Uncategorized,16500.0,2769708-1
831592,Oshean Inc,RI,500.0,3450,Other / Uncategorized,20799.96,2770733-1
831600,Oshean Inc,RI,300.0,2102,Other / Uncategorized,18000.0,2805228-1
831618,Oshean Inc,RI,1000.0,2658,Other / Uncategorized,36000.0,2775620-1
831625,Oshean Inc,RI,500.0,3029,Fiber,20808.0,2777788-1
831637,Oshean Inc,RI,1000.0,10664,Other / Uncategorized,36000.0,2816898-1
831638,Oshean Inc,RI,200.0,278,Other / Uncategorized,16500.0,2783003-1
831649,Oshean Inc,RI,300.0,2028,Other / Uncategorized,18000.0,2786530-1
831650,Oshean Inc,RI,45.0,326,Other / Uncategorized,7290.0,2786740-1
831654,Oshean Inc,RI,500.0,2732,Other / Uncategorized,20800.08,2787195-1
831660,"Windstream Communications, LLC",RI,100.0,23872,Fiber,18000.0,2787740-1
831687,"Cox Rhode Island Telcom, LLC",RI,500.0,4648,Fiber,3181.245,2816330-1
831692,Oshean Inc,RI,300.0,5364,Other / Uncategorized,18000.0,2810753-1
831708,Oshean Inc,RI,300.0,4138,Fiber,18000.0,2815526-1
831712,Oshean Inc,RI,500.0,1452,Fiber,20799.96,2816635-1
831776,"Cox Rhode Island Telcom, LLC",RI,600.0,3238,Fiber,7270.0,2825478-1
831785,Oshean Inc,RI,250.0,1712,Fiber,17700.0,2827826-1
831852,"Cox Rhode Island Telcom, LLC",RI,50.0,1511,Fiber,2875.0,2837793-1
831865,Oshean Inc,RI,100.0,1895,Other / Uncategorized,14000.04,2854831-1
831883,"Cox Rhode Island Telcom, LLC",RI,150.0,561,Cable / DSL,2435.88,2848944-1
832023,Oshean Inc,RI,500.0,3403,Fiber,20800.08,2854674-1
832043,Oshean Inc,RI,500.0,767,Fiber,20800.08,2857031-1
832251,"BellSouth Telecommunications, LLC",SC,600.0,,Fiber,16476.09,2812605-14
832190,"South Carolina Net, Inc  DBA Spirit Communications",SC,1000.0,,Fiber,13347.0,2743132-1
832191,"South Carolina Net, Inc  DBA Spirit Communications",SC,1000.0,,Fiber,39000.24,2743132-2
832192,"South Carolina Net, Inc  DBA Spirit Communications",SC,1000.0,,Fiber,45879.12,2743132-3
832193,"South Carolina Net, Inc  DBA Spirit Communications",SC,1000.0,,Fiber,9973.68,2743132-4
832194,"South Carolina Net, Inc  DBA Spirit Communications",SC,1000.0,,Fiber,11733.72,2743132-5
832195,"South Carolina Net, Inc  DBA Spirit Communications",SC,1000.0,,Fiber,12760.32,2743132-6
832196,"South Carolina Net, Inc  DBA Spirit Communications",SC,1000.0,,Fiber,26987.64,2743132-7
832238,"BellSouth Telecommunications, LLC",SC,1.5,,Other / Uncategorized,5754.24,2812605-1
832239,"BellSouth Telecommunications, LLC",SC,9.0,,Other / Uncategorized,30969.0,2812605-2
832240,"BellSouth Telecommunications, LLC",SC,9.0,,Other / Uncategorized,37136.16,2812605-3
