"esh_id","name","city","postal_cd","district_size","locale","num_students","discount_rate_c2","outreach_status__c","c2_consultants","c1_consultants"
901398,"Mascoutah School District 19","MASCOUTAH","IL","Small","Town",3420,0.6,"Potential Fiber Prospect","E-Rate Funding Solutions LLC",NA
901410,"Medinah Elem School Dist 11","ROSELLE","IL","Small","Suburban",637,0.5,"Not a Prospect","E-RATE ONLINE LLC","E-RATE ONLINE LLC"
901416,"Meridian Comm Un Sch Dist 223","STILLMAN VALLEY","IL","Small","Town",1769,0.8,"Potential Fiber Prospect",NA,"E-RATE ONLINE LLC"
901431,"Mokena School District 159","MOKENA","IL","Small","Suburban",1580,0.4,"Not a Prospect",NA,NA
901442,"Morrisonville C U Sch Dist 1","MORRISONVILLE","IL","Small","Rural",296,0.7,"Potential Wi-Fi Prospect",NA,NA
901449,"Meridian School District 101","MOUNDS","IL","Small","Rural",452,0.85,"Not a Prospect",NA,"AJD Consulting Services"
901450,"Mount Olive C U School Dist 5","MOUNT OLIVE","IL","Small","Rural",503,0.7,"Not a Prospect",NA,NA
901453,"Mount Pulaski Comm Unit S D 23","MOUNT PULASKI","IL","Small","Rural",515,0.7,"Not a Prospect",NA,"E-Rate Funding Solutions LLC"
901455,"Mount Vernon City Sch Dist 80","MOUNT VERNON","IL","Small","Town",1368,0.85,"Not a Prospect",NA,NA
901465,"Murphysboro Community Unit School Dist","MURPHYSBORO","IL","Small","Town",1972,0.85,"Not a Prospect",NA,NA
901467,"Nashville C C School Dist 49","NASHVILLE","IL","Tiny","Town",485,0.7,"Not a Prospect","AJD Consulting Services","AJD Consulting Services"
901494,"Northbrook School District 28","NORTHBROOK","IL","Small","Suburban",1678,0.4,"Potential Fiber Prospect","Telesolutions Consultants LLC",NA
901501,"Oak Lawn-Hometown Sch Dist 123","OAK LAWN","IL","Medium","Suburban",3060,0.6,"Not a Prospect","Zeller and Associates, LLC","Zeller and Associates, LLC"
901529,"Palos Heights School Dist 128","PALOS HEIGHTS","IL","Small","Suburban",678,0.4,"Not a Prospect","Scaletta Consulting, LLC","Scaletta Consulting, LLC"
901538,"Patoka Comm Unit Sch Dist 100","PATOKA","IL","Small","Rural",234,0.85,"Not a Prospect",NA,NA
901540,"General Patton School Dist 133","RIVERDALE","IL","Tiny","Suburban",267,NA,"Potential Fiber Prospect",NA,NA
901542,"Payson C U School District 1","PAYSON","IL","Small","Rural",475,0.8,"Potential Fiber Prospect",NA,NA
901546,"Pekin Comm High Sch Dist 303","PEKIN","IL","Tiny","Suburban",2012,0.6,"Not a Prospect","E-Rate Funding Solutions LLC","E-Rate Funding Solutions LLC"
901547,"Pembroke Ccsd 259","PEMBROKE TOWNSHIP","IL","Tiny","Rural",240,NA,"Potential Wi-Fi Prospect",NA,NA
901551,"Peotone School District 207 U","PEOTONE","IL","Small","Town",1534,0.6,"Not a Prospect","Educational Consortium for Telecom Savings","Educational Consortium for Telecom Savings"
901561,"Plano School District 88","PLANO","IL","Small","Suburban",2249,0.8,"Not a Prospect","INFINITE CONNECTIONS, INC.","INFINITE CONNECTIONS, INC."
901567,"Pleasantdale School Dist 107","BURR RIDGE","IL","Small","Suburban",761,0.4,"Not a Prospect",NA,"INFINITE CONNECTIONS, INC."
901570,"Pontiac School District 429","PONTIAC","IL","Small","Town",1178,0.8,"Potential Fiber Prospect",NA,NA
901572,"Pontiac Twp Hsd 90","PONTIAC","IL","Tiny","Town",697,NA,"Potential Wi-Fi Prospect",NA,NA
901576,"Prairie Grove School Dist 46","CRYSTAL LAKE","IL","Small","Suburban",758,0.4,"Not a Prospect","New Hope Technology Foundation","New Hope Technology Foundation"
901584,"Prospect Heights School District 23","PROSPECT HEIGHTS","IL","Small","Suburban",1502,0.5,"Not a Prospect","Zeller and Associates, LLC","Zeller and Associates, LLC"
901585,"Proviso Twp High Sch Dist 209","FOREST PARK","IL","Small","Suburban",4344,0.85,"Potential Wi-Fi Prospect",NA,NA
901590,"Raccoon Cons School District 1","CENTRALIA","IL","Tiny","Rural",222,0.7,"Closed Lost Upgrade Project",NA,"AJD Consulting Services"
901593,"Rantoul City Schools District 137","RANTOUL","IL","Medium","Town",1594,0.85,"Closed Won Upgrade Project",NA,NA
901595,"Reavis Twp High Sch Dist 220","BURBANK","IL","Tiny","Suburban",1831,0.8,"Not a Prospect",NA,NA
901600,"Rich Twp High School Dist 227","MATTESON","IL","Small","Suburban",3226,0.85,"Not a Prospect","Mesa Internetworking eDesign and Project Mnagement Services LLC","Mesa Internetworking eDesign and Project Mnagement Services LLC"
901604,"Ridgewood Comm H S Dist 234","NORRIDGE","IL","Tiny","Suburban",819,0.5,"Not a Prospect","Zeller and Associates, LLC","Zeller and Associates, LLC"
901607,"River Grove School Dist 85 1/2","RIVER GROVE","IL","Tiny","Suburban",671,0.8,"Not a Prospect",NA,"ERateProgram, LLC"
901614,"Riverton School District 14","SPAULDING","IL","Small","Suburban",1359,0.8,"Potential Fiber Prospect",NA,NA
901622,"Rochester School District 3A","ROCHESTER","IL","Small","Rural",2273,0.4,"Potential Fiber Prospect",NA,NA
901627,"Rockdale School District 84","ROCKDALE","IL","Tiny","Suburban",290,0.85,"Not a Prospect","Educational Consortium for Telecom Savings","Educational Consortium for Telecom Savings"
901630,"Rome Comm Cons School Dist 2","DIX","IL","Tiny","Rural",306,0.6,"Not a Prospect",NA,"AJD Consulting Services"
901636,"Rossville-Alvin Cusd 7","ROSSVILLE","IL","Tiny","Rural",278,0.8,"Upgrade Project",NA,"AJD Consulting Services"
901643,"Salt Creek School District 48","VILLA PARK","IL","Small","Suburban",457,0.5,"Not a Prospect",NA,"ClientFirst Technology Consulting"
901648,"Saratoga Comm Cons Sch Dist 60","MORRIS","IL","Tiny","Town",768,0.6,"Fiber Prospect","Zeller and Associates, LLC","Zeller and Associates, LLC"
901649,"Community Cons School Dist 168","SAUK VILLAGE","IL","Small","Suburban",1316,0.85,"Potential Fiber Prospect","INFINITE CONNECTIONS, INC.","INFINITE CONNECTIONS, INC."
901651,"Schiller Park School Dist 81","SCHILLER PARK","IL","Small","Suburban",1282,0.8,"Not a Prospect","Telesolutions Consultants LLC","Telesolutions Consultants LLC"
901661,"Shirland C C School Dist 134","SHIRLAND","IL","Tiny","Rural",117,0.6,"Not a Prospect",NA,"E-Rate Funding Solutions LLC"
901665,"Skokie School District 68","SKOKIE","IL","Small","Urban",1779,0.6,"Not a Prospect",NA,"Telesolutions Consultants LLC"
901666,"Skokie School District 69","SKOKIE","IL","Small","Urban",1705,0.6,"Not a Prospect","Telesolutions Consultants LLC","Telesolutions Consultants LLC"
901668,"Somonauk School District 432","SOMONAUK","IL","Small","Town",781,0.6,"Not a Prospect",NA,"INFINITE CONNECTIONS, INC."
901673,"South Holland School Dist 150","SOUTH HOLLAND","IL","Small","Suburban",863,0.8,"Not a Prospect",NA,NA
901684,"St Anne C C School Dist 256","SAINT ANNE","IL","Tiny","Rural",315,0.8,"Not a Prospect",NA,"Educational Consortium for Telecom Savings"
901685,"St Anne Community H S Dist 302","SAINT ANNE","IL","Tiny","Rural",245,0.85,"Not a Prospect",NA,"Educational Consortium for Telecom Savings"
901688,"St Elmo C U School Dist 202","SAINT ELMO","IL","Small","Rural",438,0.85,"Not a Prospect","AJD Consulting Services","AJD Consulting Services"
901704,"Stockton C U School Dist 206","STOCKTON","IL","Small","Rural",542,0.7,"Not a Prospect","E-Rate First","E-Rate First"
901706,"Streator Twp Hsd 40","STREATOR","IL","Tiny","Town",933,NA,"Potential Wi-Fi Prospect",NA,NA
901708,"Sullivan Comm Unit S D 300","SULLIVAN","IL","Small","Town",1074,0.7,"Not a Prospect",NA,"AJD Consulting Services"
901711,"Sunnybrook School Dist 171","LANSING","IL","Small","Suburban",1020,0.8,"Not a Prospect","INFINITE CONNECTIONS, INC.","INFINITE CONNECTIONS, INC."
901723,"Thornton Fractional H S D 215","CALUMET CITY","IL","Small","Suburban",3401,0.8,"Not a Prospect","ConnectED Consulting Services LLC","ConnectED Consulting Services LLC"
901725,"Thornton Township High School District 205","SOUTH HOLLAND","IL","Small","Suburban",4832,0.85,"Not a Prospect","INFINITE CONNECTIONS, INC.","INFINITE CONNECTIONS, INC."
901729,"Tonica Comm Cons Sch Dist 79","TONICA","IL","Tiny","Rural",206,NA,"Fiber Prospect",NA,NA
901735,"Tri-Point C U Sch Dist 6-J","KEMPTON","IL","Small","Rural",385,0.8,"Not a Prospect",NA,NA
901752,"Vienna School District 55","VIENNA","IL","Tiny","Rural",388,0.8,"Not a Prospect",NA,NA
901760,"White River Valley School Corp","SWITZ CITY","IN","Small","Rural",768,0.8,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
901776,"Waltonville C U School Dist 1","WALTONVILLE","IL","Small","Rural",340,0.7,"Not a Prospect","AJD Consulting Services","AJD Consulting Services"
901778,"North Wamac School Dist 186","CENTRALIA","IL","Tiny","Town",130,0.85,"Fiber Prospect",NA,NA
901783,"Warren High School Dist 121","GURNEE","IL","Tiny","Suburban",4276,0.4,"Not a Prospect","Telesolutions Consultants LLC","Telesolutions Consultants LLC"
901786,"Warsaw C U School District 316","WARSAW","IL","Small","Rural",435,0.7,"Not a Prospect",NA,NA
901792,"District 50 Schools","WASHINGTON","IL","Small","Suburban",757,0.8,"Not a Prospect",NA,NA
901816,"West Frankfort School Dist 168","WEST FRANKFORT","IL","Small","Town",1772,0.85,"Potential Fiber Prospect","AJD Consulting Services","AJD Consulting Services"
901829,"West Washington Co Sch Dist 10","OKAWVILLE","IL","Small","Rural",537,0.6,"Not a Prospect",NA,NA
901835,"Westmont C U Sch District 201","WESTMONT","IL","Small","Suburban",1287,0.5,"Not a Prospect",NA,NA
901842,"Wheeling School District 21","WHEELING","IL","Medium","Suburban",6382,0.8,"Not a Prospect","New Hope Technology Foundation","New Hope Technology Foundation"
901855,"Willow Grove School Dist 46","CENTRALIA","IL","Tiny","Town",166,0.85,"Fiber Prospect",NA,NA
901862,"Wilmington School Dist 209 U","WILMINGTON","IL","Small","Town",1360,0.7,"Potential Wi-Fi Prospect",NA,NA
901872,"Winnebago School District 323","WINNEBAGO","IL","Small","Suburban",1388,0.5,"Closed Won Upgrade Project","E-Rate Advantage","E-Rate Advantage"
901886,"Wood Dale School District 7","WOOD DALE","IL","Small","Suburban",1058,0.6,"Not a Prospect",NA,"INFINITE CONNECTIONS, INC."
901900,"Woodstock Comm Unit Dist 200","WOODSTOCK","IL","Medium","Town",6245,0.6,"Not a Prospect",NA,"Utilityhelp Inc"
901913,"Midwest Comm Unit Sch Dist 191","MANITO","IL","Small","Rural",919,0.8,"Not a Prospect",NA,NA
901934,"North Central Parke Comm Schl Corp","MARSHALL","IN","Small","Town",1271,0.8,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
901949,"Anderson Comm School Corp","ANDERSON","IN","Medium","Urban",6766,0.85,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
901956,"Batesville Community School Corporation","BATESVILLE","IN","Small","Rural",2146,0.6,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
901961,"Bloomfield School District","BLOOMFIELD","IN","Small","Town",918,0.7,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
901963,"Blue River Valley School Dist","MOUNT SUMMIT","IN","Small","Rural",622,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
901967,"Clay Community Schools","BRAZIL","IN","Medium","Rural",4228,0.8,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
901981,"Center Grove Comm School Corp","GREENWOOD","IN","Medium","Suburban",7761,0.4,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
901991,"Clinton Central School Corp","MICHIGANTOWN","IN","Small","Rural",990,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
901996,"Whitley County Cons Schools","COLUMBIA CITY","IN","Medium","Rural",3470,0.6,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
902009,"Delaware Comm School Corp","MUNCIE","IN","Small","Rural",2579,0.7,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
902017,"East Noble School Corporation","KENDALLVILLE","IN","Medium","Town",3673,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902018,"East Washington School Corporation","PEKIN","IN","Small","Rural",1471,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902021,"Eastern Greene Schools","BLOOMFIELD","IN","Small","Rural",1216,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
902023,"Comm Sch Corp Of Eastern Hancock Cnty.","CHARLOTTESVILLE","IN","Small","Rural",1177,0.6,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902025,"Randolph Eastern School Corp","UNION CITY","IN","Small","Town",910,0.8,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902026,"Shelby Eastern Schools","SHELBYVILLE","IN","Small","Rural",1261,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902028,"Elkhart Comm School District","ELKHART","IN","Large","Urban",12752,0.8,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902030,"Eminence Community School Corporation","EMINENCE","IN","Small","Rural",384,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902034,"Fayette County School Corporation","CONNERSVILLE","IN","Medium","Town",3571,0.8,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902037,"Community Schools Of Frankfort","FRANKFORT","IN","Small","Rural",3122,0.85,"Not a Prospect",NA,"Epic Communications"
902038,"Franklin Comm School Corp","FRANKLIN","IN","Medium","Suburban",5094,0.6,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
902045,"Gary Comm School Corporation Admin Building District","GARY","IN","Medium","Urban",7906,0.85,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902046,"Goshen Community Schools","GOSHEN","IN","Medium","Urban",6531,0.8,"Not a Prospect","Northern Indiana Educational Service Center","Northern Indiana Educational Service Center"
902051,"Greensburg Community Schools","GREENSBURG","IN","Small","Town",2262,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902057,"Hammond City School District","HAMMOND","IN","Large","Suburban",13127,0.85,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902063,"School City Of Hobart","HOBART","IN","Medium","Suburban",4018,0.6,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902069,"Jennings County Schools","NORTH VERNON","IN","Medium","Rural",4459,0.8,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902072,"Kankakee Valley School Dist","WHEATFIELD","IN","Small","Rural",3440,0.7,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
902074,"Kokomo School Corporation","KOKOMO","IN","Medium","Urban",6015,0.8,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902077,"Lake Ridge School Corporation","GARY","IN","Small","Suburban",1966,0.85,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902080,"Wawasee Community School Corp","SYRACUSE","IN","Small","Town",3154,0.7,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902090,"Msd Warren County","WILLIAMSPORT","IN","Small","Rural",1147,0.7,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902104,"School City Of Mishawaka","MISHAWAKA","IN","Medium","Urban",4922,0.8,"Not a Prospect",NA,"AdTec-Administrative & Technical Consulting"
902106,"Mitchell Comm Schools","MITCHELL","IN","Small","Town",1639,0.8,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902108,"Monroe Central School Corp","PARKER CITY","IN","Small","Rural",1004,0.7,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902114,"Muncie Comm School Corporation","MUNCIE","IN","Medium","Urban",6106,0.85,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902119,"Msd Of New Durham Township","WESTVILLE","IN","Small","Town",935,0.6,"Not a Prospect",NA,"Northern Indiana Educational Service Center"
902121,"New Prairie United School Corp","NEW CARLISLE","IN","Small","Rural",2970,0.7,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902122,"Nineveh-Hensley-Jackson United Sc","TRAFALGAR","IN","Small","Rural",1798,0.6,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902139,"North Vermillion Comm Sch Corporation","CAYUGA","IN","Small","Rural",714,0.7,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902145,"Northern Wells Com School District","OSSIAN","IN","Small","Rural",2364,0.6,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902151,"Oregon-Davis School Corp","HAMLET","IN","Small","Rural",596,0.8,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting;AdTec-Administrative & Technical Consulting"
902155,"Perry Township School Corporation","INDIANAPOLIS","IN","Large","Urban",14896,0.8,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902158,"Msd Pike Township","INDIANAPOLIS","IN","Medium","Urban",11164,0.8,"Potential Wi-Fi Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
902171,"Rensselaer Central Schs Corp","RENSSELAER","IN","Small","Town",1627,0.7,"Not a Prospect",NA,"AdTec-Administrative and Technical Consulting"
902173,"Richmond Community Schools","RICHMOND","IN","Medium","Town",5014,0.85,"Not a Prospect","AdTec-Administrative and Technical Consulting","AdTec-Administrative and Technical Consulting"
