"esh_id","service_provider_2015","bandwidth_in_mbps_2015","contract_end_date_2015","purpose_2015","percent_bw_2015","total_monthly_cost_2015","predominant_sp_2015","exclude_from_analysis"
966034,"South Dakota Network",50,"2016-06-30","Upstream",1,1272.91666666667,TRUE,FALSE
966035,"South Dakota Network",100,"2016-06-30","Upstream",1,1829.71830985915,TRUE,FALSE
967048,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967049,"ENA Services, LLC",100,"2019-06-30","Internet",1,5400,TRUE,FALSE
967050,"ENA Services, LLC",200,"2016-06-30","Internet",1,8500,TRUE,FALSE
967051,"ENA Services, LLC",600,"2016-06-30","Internet",1,13000,TRUE,FALSE
967052,"ENA Services, LLC",200,"2016-06-30","Internet",1,8500,TRUE,FALSE
967058,"ENA Services, LLC",1000,"2016-06-30","Internet",1,13500,TRUE,FALSE
967059,"ENA Services, LLC",1000,"2016-06-30","Internet",1,19000,TRUE,FALSE
967060,"ENA Services, LLC",100,"2016-06-30","Internet",1,7000,TRUE,FALSE
967062,"ENA Services, LLC",1000,"2016-10-31","Internet",1,8750,TRUE,FALSE
967064,"ENA Services, LLC",500,"2016-06-30","Internet",1,9250,TRUE,FALSE
967066,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18800,TRUE,FALSE
967068,"ENA Services, LLC",300,"2016-06-30","Internet",1,7375,TRUE,FALSE
967069,"ENA Services, LLC",1000,"2016-06-30","Internet",1,12000,TRUE,FALSE
967071,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967074,"ENA Services, LLC",1000,"2016-06-30","Internet",1,13500,TRUE,FALSE
967077,"ENA Services, LLC",500,"2016-06-30","Internet",1,9250,TRUE,FALSE
967078,"ENA Services, LLC",200,"2019-06-30","Internet",1,9000,TRUE,FALSE
967080,"ENA Services, LLC",100,"2016-06-30","Internet",1,7400,TRUE,FALSE
967081,"ENA Services, LLC",1000,"2016-06-30","Internet",1,12000,TRUE,FALSE
967082,"ENA Services, LLC",100,"2016-06-30","Internet",1,7400,TRUE,FALSE
967083,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967085,"ENA Services, LLC",400,"2016-06-30","Internet",1,11300,TRUE,FALSE
967086,"ENA Services, LLC",400,"2016-06-30","Internet",1,13000,TRUE,FALSE
967088,"ENA Services, LLC",100,"2016-06-30","Internet",1,7000,TRUE,FALSE
967089,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967090,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967091,"ENA Services, LLC",500,"2016-06-30","Internet",1,9250,TRUE,FALSE
967092,"ENA Services, LLC",400,"2016-06-30","Internet",1,13000,TRUE,FALSE
967093,"ENA Services, LLC",400,"2016-06-30","Internet",1,13000,TRUE,FALSE
967094,"ENA Services, LLC",500,"2016-06-30","Internet",1,13650,TRUE,FALSE
967095,"ENA Services, LLC",100,"2016-06-30","Internet",1,7400,TRUE,FALSE
967096,"ENA Services, LLC",400,"2016-06-30","Internet",1,13000,TRUE,FALSE
967097,"ENA Services, LLC",200,"2016-06-30","Internet",1,9500,TRUE,FALSE
967098,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967101,"ENA Services, LLC",300,"2016-06-30","Internet",1,10150,TRUE,FALSE
967103,"ENA Services, LLC",300,"2016-06-30","Internet",1,10185,TRUE,FALSE
967105,"ENA Services, LLC",1000,"2016-06-30","Internet",1,13500,TRUE,FALSE
967107,"ENA Services, LLC",300,"2016-06-30","Internet",0.86,14500,TRUE,FALSE
967107,"CenturyLink",50,"2017-06-30","Internet",0.14,534.63,FALSE,FALSE
967109,"ENA Services, LLC",400,"2016-06-30","Internet",1,12000,TRUE,FALSE
967110,"ENA Services, LLC",10000,"2016-06-30","Internet",1,44000,TRUE,FALSE
967111,"ENA Services, LLC",300,"2016-06-30","Internet",1,10150,TRUE,FALSE
967112,"ENA Services, LLC",400,"2016-06-30","Internet",1,13000,TRUE,FALSE
967113,"ENA Services, LLC",200,"2016-06-30","Internet",1,6500,TRUE,FALSE
967115,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18570,TRUE,FALSE
967116,"ENA Services, LLC",2000,"2016-06-30","Internet",1,24000,TRUE,FALSE
967118,"ENA Services, LLC",400,"2016-06-30","Internet",1,13000,TRUE,FALSE
967121,"ENA Services, LLC",500,"2016-06-30","Internet",1,9250,TRUE,FALSE
967123,"ENA Services, LLC",200,"2016-06-30","Internet",1,9050,TRUE,FALSE
967124,"ENA Services, LLC",100,"2016-06-30","Internet",1,7400,TRUE,FALSE
967125,"Infostructure, Inc.",200,"2019-06-30","Internet",1,3488,TRUE,FALSE
967128,"ENA Services, LLC",400,"2016-06-30","Internet",1,12000,TRUE,FALSE
967129,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967131,"ENA Services, LLC",150,"2016-06-30","Internet",1,8000,TRUE,FALSE
967133,"ENA Services, LLC",500,"2016-06-30","Internet",1,12500,TRUE,FALSE
967136,"ENA Services, LLC",1200,"2016-06-30","Internet",1,17000,TRUE,FALSE
967138,"ENA Services, LLC",500,"2016-06-30","Internet",1,12500,TRUE,FALSE
967139,"ENA Services, LLC",2000,"2016-06-30","Internet",1,22500,TRUE,FALSE
967140,"ENA Services, LLC",10000,"2016-06-30","Internet",1,74000,TRUE,FALSE
967141,"ENA Services, LLC",200,"2016-06-30","Internet",1,6500,TRUE,FALSE
967142,"ENA Services, LLC",400,"2016-06-30","Internet",1,13208,TRUE,FALSE
967143,"ENA Services, LLC",150,"2016-06-30","Internet",1,5000,TRUE,FALSE
967144,"ENA Services, LLC",500,"2016-06-30","Internet",1,12500,TRUE,FALSE
967145,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18600,TRUE,FALSE
967147,"ENA Services, LLC",300,"2016-06-30","Internet",1,10150,TRUE,FALSE
967148,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967151,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967152,"Jackson Energy",1000,"2016-06-30","Internet",1,6013.09,TRUE,FALSE
967153,"ENA Services, LLC",200,"2016-06-30","Internet",1,6500,TRUE,FALSE
967154,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967155,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967157,"ENA Services, LLC",500,"2016-06-30","Internet",1,8500,TRUE,FALSE
967158,"ENA Services, LLC",1000,"2016-06-30","Internet",1,12500,TRUE,FALSE
967159,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967162,"ENA Services, LLC",400,"2016-06-30","Internet",1,13000,TRUE,FALSE
967163,"ENA Services, LLC",500,"2020-06-30","Internet",1,11500,TRUE,FALSE
967164,"Zayo Group, LLC",100,"2016-06-30","Internet",1,1571.1,TRUE,FALSE
967165,"ENA Services, LLC",275,"2016-06-30","Internet",1,6500,TRUE,FALSE
967166,"ENA Services, LLC",1000,"2016-06-30","Internet",1,13500,TRUE,FALSE
967167,"Charter",300,"2018-06-30","Internet",1,4850,TRUE,FALSE
967168,"AT&T",200,"2018-06-30","Internet",1,4793.18,TRUE,FALSE
967169,"ENA Services, LLC",500,"2020-06-30","Internet",1,11500,TRUE,FALSE
967172,"ENA Services, LLC",500,"2016-06-30","Internet",1,9250,TRUE,FALSE
967173,"ENA Services, LLC",5000,"2016-06-30","Internet",1,37254,TRUE,FALSE
967174,"ENA Services, LLC",200,"2016-06-30","Internet",1,8500,TRUE,FALSE
967176,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967177,"ENA Services, LLC",150,"2016-06-30","Internet",1,8000,TRUE,FALSE
967178,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967180,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967181,"ENA Services, LLC",400,"2016-06-30","Internet",1,13100,TRUE,FALSE
967182,"ENA Services, LLC",100,"2016-06-30","Internet",1,7400,TRUE,FALSE
967184,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967185,"ENA Services, LLC",2000,"2016-06-30","Internet",1,24000,TRUE,FALSE
967186,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18500,TRUE,FALSE
967187,"ENA Services, LLC",50,"2016-06-30","Internet",1,4250,TRUE,FALSE
967188,"ENA Services, LLC",1000,"2016-06-30","Internet",1,17083,TRUE,FALSE
967190,"ENA Services, LLC",50,"2016-06-30","Internet",1,4250,TRUE,FALSE
967192,"ENA Services, LLC",500,"2016-06-30","Internet",1,14500,TRUE,FALSE
967193,"ENA Services, LLC",500,"2016-06-30","Internet",1,12500,TRUE,FALSE
967194,"ENA Services, LLC",2000,"2016-06-30","Internet",1,26000,TRUE,FALSE
967197,"ENA Services, LLC",400,"2016-06-30","Internet",1,12000,TRUE,FALSE
967198,"AT&T",50,"2018-06-30","Internet",1,2445.1,TRUE,FALSE
967200,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967201,"ENA Services, LLC",1000,"2016-06-30","Internet",1,12000,TRUE,FALSE
967202,"ENA Services, LLC",2000,"2016-06-30","Internet",1,26100,TRUE,FALSE
967203,"ENA Services, LLC",200,"2016-06-30","Internet",1,8500,TRUE,FALSE
967205,"ENA Services, LLC",2000,"2016-06-30","Internet",1,24208,TRUE,FALSE
967207,"ENA Services, LLC",250,"2016-06-30","Internet",1,8950,TRUE,FALSE
967208,"ENA Services, LLC",100,"2018-06-30","Internet",1,5000,TRUE,FALSE
967209,"ENA Services, LLC",300,"2016-06-30","Internet",1,7250,TRUE,FALSE
967212,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967213,"ENA Services, LLC",1000,"2016-06-30","Internet",1,18900,TRUE,FALSE
967214,"ENA Services, LLC",75,"2016-06-30","Internet",1,5500,TRUE,FALSE
967216,"ENA Services, LLC",500,"2016-06-30","Internet",1,9400,TRUE,FALSE
967217,"ENA Services, LLC",400,"2016-06-30","Internet",1,12083.33,TRUE,FALSE
967219,"ENA Services, LLC",200,"2016-06-30","Internet",1,8500,TRUE,FALSE
967220,"ENA Services, LLC",200,"2016-06-30","Internet",0.77,6500,TRUE,FALSE
967220,"Charter",60,"2016-06-30","Internet",0.23,49.98,FALSE,FALSE
967221,"ENA Services, LLC",200,"2016-06-30","Internet",1,9000,TRUE,FALSE
967222,"ENA Services, LLC",500,"2016-06-30","Internet",1,12500,TRUE,FALSE
967224,"AT&T",2500,"2018-06-30","Internet",1,17640,TRUE,FALSE
967225,"AT&T",2600,"2018-06-30","Internet",1,20305.6,TRUE,FALSE
968669,"Conterra, LLC",100,"2018-07-31","Upstream",1,2188.28571428571,TRUE,FALSE
968670,"Cap Rock",20,"2016-06-30","Internet",1,829.605714285714,TRUE,FALSE
968672,"Conterra, LLC",40,"2016-06-30","Upstream",1,4162.25166666667,TRUE,FALSE
968674,"Conterra, LLC",150,"2019-06-30","Upstream",1,2861.39,TRUE,FALSE
968675,"Conterra, LLC",150,"2019-06-30","Upstream",1,2861.39,TRUE,FALSE
968676,"Conterra, LLC",15,"2016-06-30","Upstream",1,1566.60846153846,TRUE,FALSE
968677,"Time Warner Cable",1000,"2020-06-30","Internet",1,4080,TRUE,FALSE
968679,"Complete Networking",1000,"2016-06-30","Internet",0.87,2083.33,TRUE,FALSE
968679,"ESC Region 13",150,"2016-06-30","Internet",0.13,4400,FALSE,FALSE
968680,"Time Warner Cable",200,"2016-06-30","Internet",1,1600,TRUE,FALSE
968682,"AT&T",1000,"2016-06-24","Internet",1,1820.79,TRUE,FALSE
968683,"Affiniti",400,"2016-06-30","Upstream",1,2619.11272727273,TRUE,FALSE
968963,"Suddenlink Communications",600,"2016-06-30","Internet",1,16289,TRUE,FALSE
968964,"EDLINK12",30,"2016-06-30","Internet",1,1198,TRUE,FALSE
968965,"Conterra, LLC",100,"2018-07-31","Upstream",1,2188.28571428571,TRUE,FALSE
968966,"AT&T",1000,"2018-06-30","Internet",1,3077.75,TRUE,FALSE
968967,"EDLINK12",350,"2016-06-30","Internet",1,0,TRUE,FALSE
968968,"Region 16 ESC",20,"2018-06-30","Internet",1,0,TRUE,FALSE
968969,"Winstream",50,"2018-06-30","Internet",1,918,TRUE,FALSE
968970,"Grande Comm",300,"2016-06-30","Internet",1,2500,TRUE,FALSE
968972,"Peoples Comm",100,"2016-06-30","Internet",1,3300,TRUE,FALSE
968973,"Conterra, LLC",150,"2019-06-30","Upstream",1,2861.39,TRUE,FALSE
968974,"Comcast",5000,"2017-06-30","Internet",0.5,11162.25,FALSE,FALSE
968974,"PHONOSCOPE LIGHT",5000,"2018-06-30","Internet",0.5,7000,FALSE,FALSE
968975,"AT&T",1000,"2016-06-28","Upstream",1,523.36,TRUE,FALSE
968976,"Time Warner Cable",300,"2016-06-30","Internet",1,1900,TRUE,FALSE
968977,"PHONOSCOPE LIGHT",4000,"2018-06-30","Internet",1,7920,TRUE,FALSE
968979,"Time Warner Cable",1500,"2016-06-30","Internet",1,9817.71,TRUE,FALSE
968980,"Big Bend",1000,"2016-06-30","Upstream",1,2300,TRUE,FALSE
968981,"Consolidated Comm",100,"2017-06-30","Upstream",1,2567,TRUE,FALSE
968984,"AMA Comm",1000,"2016-06-30","Internet",0.5,8700,FALSE,FALSE
968984,"Cebridge",1000,"2016-06-30","Internet",0.5,8000,FALSE,FALSE
968988,"ESC Region 6",50,"2018-06-30","Internet",1,2500,TRUE,FALSE
968989,"Poka Lambro",500,"2016-06-30","Upstream",1,1357.87,TRUE,FALSE
968991,"PHONOSCOPE LIGHT",1000,"2017-06-30","Internet",1,6590,TRUE,FALSE
968991,"UT Austin",1.5,"2016-06-30","Internet",0,275,FALSE,FALSE
968992,"Cogent",100,"2016-06-30","Internet",1,850,TRUE,FALSE
968993,"Conterra, LLC",300,"2019-06-30","Upstream",0.86,2861.39,TRUE,FALSE
968993,"Complete Networking",50,"2016-06-30","Internet",0.14,650,FALSE,FALSE
968994,"Time Warner Cable",50,"2016-06-30","Internet",1,2450,TRUE,FALSE
968995,"Conterra, LLC",100,"2018-07-31","Upstream",1,2188.28571428571,TRUE,FALSE
968996,"ESC Region 6",30,"2016-06-30","Internet",1,2282.67,TRUE,FALSE
968997,"EDLINK12",25,"2016-06-30","Internet",1,2450,TRUE,FALSE
969000,"AT&T",1000,"2018-06-30","Internet",1,3691,TRUE,FALSE
969001,"Cable One, Inc.",150,"2016-06-30","Internet",1,2989,TRUE,FALSE
969003,"Time Warner Cable",100,"2018-06-30","Upstream",1,1175,TRUE,FALSE
969004,"Grande Comm",800,"2017-06-30","Internet",1,4000,TRUE,FALSE
969007,"Cebridge",1000,"2017-06-30","Internet",1,5900,TRUE,FALSE
969009,"Affiniti",600,"2016-06-30","Internet, Upstream",1,6911.30636363636,TRUE,FALSE
969009,"Verizon",3,"2016-06-30","Internet",0,2167.23,FALSE,FALSE
969010,"AT&T",1000,"2017-06-30","Upstream",1,1061,TRUE,FALSE
969011,"Time Warner Cable",3000,"2016-06-30","Internet",0.75,10500,TRUE,FALSE
969011,"UT Austin",1000,"2016-06-30","Internet",0.25,7690,FALSE,FALSE
969012,"TISD, Inc.",20,"2016-06-30","Upstream",1,975,TRUE,FALSE
969014,"Conterra, LLC",120,"2016-06-30","Internet",1,2353,TRUE,FALSE
969015,"Affiniti",200,"2016-06-30","Upstream",1,1309.55636363636,TRUE,FALSE
969016,"Affiniti",200,"2016-06-30","Upstream",1,1309.55636363636,TRUE,FALSE
969018,"AMG Technology",200,"2018-06-30","Internet",1,2200,TRUE,FALSE
969019,"Charter",1000,"2019-06-30","Internet",1,4850,TRUE,FALSE
969020,"Conterra, LLC",300,"2019-06-30","Upstream",1,2861.39,TRUE,FALSE
969021,"FiberLight, LLC",300,"2019-06-30","Internet",1,4300,TRUE,FALSE
969023,"Delcom, Inc.",300,"2016-06-30","Upstream",1,1880.555,TRUE,FALSE
969025,"Conterra, LLC",30,"2016-06-30","Upstream",1,3133.36666666667,TRUE,FALSE
969026,"Time Warner Cable",500,"2016-06-30","Upstream",1,1202,TRUE,FALSE
969027,"Internet Management",200,"2016-06-30","Internet",1,3200,TRUE,FALSE
969028,"ESC Region 13",100,"2016-06-30","Internet",1,5175,TRUE,FALSE
969031,"AT&T",200,"2017-06-30","Internet",1,4296.75,TRUE,FALSE
969032,"AT&T",3000,"2018-06-30","Internet",1,11897.95,TRUE,FALSE
969035,"Cebridge",100,"2016-06-30","Upstream",1,1600,TRUE,FALSE
969036,"Time Warner Cable",400,"2019-06-30","Internet",1,2260,TRUE,FALSE
969038,"AT&T",30,"2016-06-30","Internet",1,1000,TRUE,FALSE
969039,"AirCanopy",100,"2017-06-30","Internet",1,1800,TRUE,FALSE
969044,"Time Warner Cable",1000,"2016-09-22","Internet",1,8160.46,TRUE,FALSE
969045,"Time Warner Cable",80,"2016-06-30","Upstream",1,1000,TRUE,FALSE
969047,"Santa Rosa Coop",20,"2016-06-30","Upstream",1,775,TRUE,FALSE
969049,"Eastex Tele",100,"2016-06-30","Internet",0.67,99.9,TRUE,FALSE
969049,"ESC Region 6",50,"2017-06-30","Internet",0.33,1892.29,FALSE,FALSE
969051,"Wex-Tex",1000,NA,"Upstream",0.67,0,TRUE,FALSE
969051,"Cebridge",500,"2016-06-30","Internet",0.33,5000,FALSE,FALSE
969052,"Charter",2000,"2018-06-30","Internet",0.67,5163.5,TRUE,FALSE
969052,"AT&T",1000,"2017-06-30","Upstream",0.33,1213,FALSE,FALSE
969053,"Time Warner Cable",300,"2019-06-30","Internet",1,2600,TRUE,FALSE
969054,"ESC Region 13",50,"2016-06-30","Internet",1,3355,TRUE,FALSE
969055,"Peoples Comm",100,"2016-06-30","Internet",1,2395,TRUE,FALSE
969056,"Conterra, LLC",15,"2016-06-30","Upstream",1,1566.60846153846,TRUE,FALSE
969057,"Affiniti",200,"2016-06-30","Upstream",1,1309.55636363636,TRUE,FALSE
969059,"TISD, Inc.",50,"2016-06-30","Internet",0.97,2500,TRUE,FALSE
969059,"AT&T",1.5,"2016-06-30","Internet",0.03,656.12,FALSE,FALSE
969060,"Conterra, LLC",240,"2016-06-30","Internet",1,2353,TRUE,FALSE
969061,"AMG Technology",20,"2017-06-30","Upstream",1,650,TRUE,FALSE
969063,"EDLINK12",100,"2018-06-30","Internet",1,2850,TRUE,FALSE
969064,"Guadalupe Valley",180,"2016-06-30","Internet",1,8429.55,TRUE,FALSE
969066,"Cebridge",20,"2016-06-30","Internet",0.5,952.52,FALSE,FALSE
969066,"Region 3 ESC",20,"2016-06-30","Internet",0.5,2172.58,FALSE,FALSE
969067,"Cogent",300,"2017-06-30","Internet",0.71,3708,TRUE,FALSE
969067,"Cable One, Inc",120,"2016-06-30","Internet",0.29,3454.96,FALSE,FALSE
969069,"Region 16 ESC",200,"2018-06-30","Internet",1,0,TRUE,FALSE
969070,"Conterra, LLC",100,"2018-07-31","Upstream",1,3404.00000000001,TRUE,FALSE
969072,"Time Warner Cable",100,"2018-06-30","Internet",1,1850,TRUE,FALSE
969073,"Region 16 ESC",20,"2018-06-30","Internet",1,3843.34,TRUE,FALSE
969074,"AT&T",50,"2018-06-30","Upstream",1,500,TRUE,FALSE
969075,"AMG Technology",200,"2020-06-30","Internet",0.95,2200,TRUE,FALSE
969075,"CenturyLink",10,"2018-06-30","Upstream",0.05,608,FALSE,FALSE
969076,"Region 16 ESC",60,"2018-06-30","Internet",1,0,TRUE,FALSE
969077,"Dept of Info Res",4.5,"2016-06-30","Upstream",0.6,1058.385,TRUE,FALSE
969077,"AT&T",3,"2016-06-30","Internet",0.4,348.77,FALSE,FALSE
969079,"Conterra, LLC",50,"2016-06-30","Upstream",1,5222.07416666667,TRUE,FALSE
969080,"AT&T",1000,"2016-06-30","Internet",0.91,4120,TRUE,FALSE
969080,"Comcast",100,"2016-06-30","Internet",0.09,1650,FALSE,FALSE
969081,"Cebridge",1000,"2020-06-30","Upstream",0.91,2718.75000000001,TRUE,FALSE
969081,"AT&T",100,"2018-06-30","Internet",0.09,1355.25,FALSE,FALSE
969082,"CenturyLink",300,"2020-06-30","Internet",1,4852,TRUE,FALSE
969083,"ESC Region 6",45,"2016-06-30","Internet",1,4150,TRUE,FALSE
969085,"AT&T",1000,"2017-06-30","Upstream",1,707.5,TRUE,FALSE
969086,"CenturyLink",1000,"2017-06-30","Internet",1,2736.13,TRUE,FALSE
969087,"Region 16 ESC",30,"2016-06-30","Internet",1,4533.33,TRUE,FALSE
969088,"ESC7Net",40,"2018-06-30","Internet",1,2850,TRUE,FALSE
969090,"AMG Technology",100,"2016-06-30","Internet",1,960,TRUE,FALSE
969091,"Conterra, LLC",30,"2016-06-30","Upstream",1,3133.36666666667,TRUE,FALSE
969093,"AT&T",1000,"2017-06-30","Upstream",1,707.5,TRUE,FALSE
969095,"Conterra, LLC",15,"2016-06-30","Upstream",1,1566.60846153846,TRUE,FALSE
969096,"Time Warner Cable",500,"2016-06-30","Internet",0.71,1200,TRUE,FALSE
969096,"ESC Region 2",200,"2016-06-30","Internet",0.29,3393.34,FALSE,FALSE
969099,"Conterra, LLC",100,"2018-07-31","Upstream",1,2188.28571428571,TRUE,FALSE
969100,"Cebridge",200,"2017-06-30","Upstream",1,2500,TRUE,FALSE
969101,"Time Warner Cable",1280,"2016-06-30","Internet",0.66,96223,TRUE,FALSE
969101,"Foremost Telecom",660,"2016-06-30","Internet",0.34,119000,FALSE,FALSE
969102,"Conterra, LLC",200,"2016-06-30","Upstream",1,20888.3,TRUE,FALSE
969103,"AT&T",50,"2018-06-30","Internet",1,1025.25,TRUE,FALSE
969105,"Cebridge",1000,"2016-06-30","Internet",1,14000,TRUE,FALSE
969106,"Brazos Tele",40,"2016-06-30","Internet",1,760,TRUE,FALSE
969107,"ESC Region 6",20,"2016-06-30","Internet",1,4690.63,TRUE,FALSE
969110,"Hill Country",1000,"2016-06-30","Upstream",1,1895,TRUE,FALSE
969111,"Winstream",100,"2017-06-30","Internet",1,2650,TRUE,FALSE
969114,"AT&T",1000,"2018-06-30","Upstream",1,800,TRUE,FALSE
969116,"Winstream",100,"2017-06-30","Internet",1,2300,TRUE,FALSE
969117,"Charter",1000,"2017-06-30","Internet",1,5000,TRUE,FALSE
969118,"Time Warner Cable",100,"2016-06-30","Internet",1,795.8,TRUE,FALSE
969119,"ESC Region 6",50,"2016-06-30","Internet",1,3291.67,TRUE,FALSE
969122,"EDLINK12",16,"2016-06-30","Internet",1,3804.17,TRUE,FALSE
969124,"Network Serv Solut",500,"2017-06-30","Internet",1,5850,TRUE,FALSE
969125,"Verizon",90,"2018-06-30","Upstream",1,6968.37,TRUE,FALSE
969127,"AT&T",200,"2016-06-30","Internet",1,3112.8,TRUE,FALSE
969128,"ESC Region 6",50,"2016-06-30","Internet",1,2500,TRUE,FALSE
969130,"AT&T",1000,"2017-06-30","Internet",1,6080,TRUE,FALSE
969131,"Peoples Comm",100,"2017-06-30","Internet",1,2395,TRUE,FALSE
969132,"Region 16 ESC",100,"2017-06-30","Internet",1,8220,TRUE,FALSE
969134,"TW Telecom Holdings",500,"2016-06-30","Internet",1,3981.69,TRUE,FALSE
969135,"AT&T",1000,"2018-06-30","Internet",1,3691,TRUE,FALSE
969137,"Network Serv Solut",250,"2017-03-10","Internet",1,3458.93,TRUE,FALSE
969138,"TelePacific Comm",1000,"2016-06-30","Internet",0.5,4252.62,FALSE,FALSE
969138,"Winstream",1000,"2019-06-30","Internet",0.5,3980,FALSE,FALSE
969139,"Time Warner Cable",3000,"2016-06-30","Internet",0.43,14740.98,FALSE,FALSE
969139,"TW Telecom Holdings",2000,"2016-06-30","Internet",0.29,10579.2,FALSE,FALSE
969139,"AT&T",1000,"2016-06-30","Upstream",0.14,921.327857142857,FALSE,FALSE
969139,"Cogent",1000,"2016-06-30","Internet",0.14,2950,FALSE,FALSE
969140,"CoBridge",100,"2016-07-30","Internet",0.97,3360,TRUE,FALSE
969140,"ESC7Net",3,"2016-06-30","Internet",0.03,200,FALSE,FALSE
969143,"AT&T",10000,"2017-06-30","Upstream",1,1575,TRUE,FALSE
969144,"CenturyLink",100,"2017-06-30","Upstream",1,2388,TRUE,FALSE
969146,"Peoples Comm",100,"2016-06-30","Internet",1,2395,TRUE,FALSE
969147,"AT&T",200,"2017-06-30","Internet",1,1822.4,TRUE,FALSE
969148,"AT&T",600,"2016-06-30","Internet",1,8598,TRUE,FALSE
969149,"Hill Country",100,"2016-06-30","Internet",1,2324.08,TRUE,FALSE
969151,"ESC Region 6",10,"2016-06-30","Internet",1,2412.5,TRUE,FALSE
969155,"Consolidated Comm",500,"2018-06-30","Internet",1,5300,TRUE,FALSE
969157,"Comcast",200,"2017-06-30","Internet",1,2482,TRUE,FALSE
969159,"Region 16 ESC",20,"2016-06-30","Internet",1,4533.33,TRUE,FALSE
969160,"Cebridge",200,"2017-06-30","Internet",1,1175,TRUE,FALSE
969161,"Affiniti",200,"2016-06-30","Upstream",0.57,1309.55636363636,TRUE,FALSE
