trigram,count
"('dark', 'fiber', 'services')",1
"('dark', 'fiber', 'program')",1
"('dark', 'fiber', 'leased')",1
"('da', 'amp', 'amp')",1
"('cwida', 'bus', 'caller')",1
"('cvin', 'llc', 'spin')",1
"('denied', 'choosing', 'cost')",1
"('denied', 'contract', 'products')",1
"('denied', 'denied', 'also')",1
"('discnt', 'funded', 'category')",1
"('distance', 'service', 'frn')",1
"('distance', 'service', '506')",1
"('distance', 'service', '3948')",1
"('distance', 'service', '215')",1
"('distance', 'service', '114')",1
"('distance', 'pri', 'service')",1
"('distance', 'learning', 'video')",1
"('dish', 'signal', 'wireless')",1
"('discount', 'validation', 'parent')",1
"('discount', 'information', 'entity')",1
"('discount', 'calculation', 'parent')",1
"('disaster', 'recovery', 'services')",1
"('denied', 'dr3', 'contract')",1
"('directory', 'listing', 'standard')",1
"('directory', 'information', '1')",1
"('directory', 'assistance', 'call')",1
"('directory', 'assistance', '7')",1
"('directly', 'dependent', 'connectivity')",1
"('direct', 'trunk', 'overflow')",1
"('direct', 'connection', 'single')",1
"('digital', 'subscriber', 'line')",1
"('different', 'products', 'services')",1
"('dids', '251', '49')",1
"('devices', 'ineligible', 'service')",1
"('distance', 'service', 'interconnected')",1
"('distance', 'service', 'mr1')",1
"('distance', 'service', 'request')",1
"('distance', 'service', 'vendor')",1
"('documentation', 'demonstrating', 'process')",1
"('documentation', 'demonstrates', 'rfp')",1
"('documentation', 'confirm', 'discount')",1
"('documentation', 'confidentiality', 'responses')",1
"('documentation', 'cable', 'modem')",1
"('documentation', '668', '45')",1
"('document', 'three', 'times')",1
"('document', 'support', 'voip')",1
"('document', 'support', 'cellular')",1
"('document', 'specifically', 'rfp')",1
"('document', 'required', 'cellular')",1
"('document', 'requested', 'required')",1
"('doc', 'invoice', 'required')",1
"('doc', 'frn', '1699045925')",1
"('dld', '132', '00')",1
"('diversity', 'charge', '200')",1
"('district', 'plans', 'purchase')",1
"('district', 'dr4', 'frn')",1
"('distance', 'voice', 'services')",1
"('distance', 'vendor', 'documentation')",1
"('distance', 'services', 'selected')",1
"('distance', 'services', 'ineligible')",1
"('distance', 'services', '425')",1
"('devices', 'ineligible', 'product')",1
"('devices', 'cost', 'effective')",1
"('device', 'messaging', 'medium')",1
"('described', 'rfp', 'rpf')",1
"('dependent', 'connectivity', 'dark')",1
"('denied', 'since', 'maintenance')",1
"('denied', 'since', 'high')",1
"('denied', 'services', 'products')",1
"('denied', 'self', 'provisioned')",1
"('denied', 'pop', 'service')",1
"('denied', 'mr1', 'quantity')",1
"('denied', 'mr1', 'purpose')",1
"('denied', 'mr1', 'per')",1
"('denied', 'mr1', 'nslp')",1
"('denied', 'mr1', 'local')",1
"('denied', 'mr1', 'ineligible')",1
"('denied', 'mr1', 'fcc')",1
"('denied', 'mr1', 'direct')",1
"('denied', 'mr1', 'cellular')",1
"('denied', 'maintenance', 'operations')",1
"('denied', 'library', 'entity')",1
"('denied', 'failing', 'demonstrate')",1
"('denied', 'failed', 'respond')",1
"('denied', 'failed', 'provide')",1
"('denied', 'due', 'competitive')",1
"('denied', 'dr3', 'program')",1
"('denied', 'dr3', 'frn')",1
"('describe', 'requested', 'service')",1
"('description', 'cited', 'fcc')",1
"('device', 'messaging', 'justified')",1
"('despite', 'service', 'outage')",1
"('device', 'messaging', 'basic')",1
"('device', 'ineligible', 'product')",1
"('deterred', 'potential', 'bidder')",1
"('determined', 'secondary', 'location')",1
"('determined', 'request', 'portable')",1
"('determined', 'request', 'jetpacks')",1
"('determined', 'request', 'internet')",1
"('determined', 'request', 'four')",1
"('determined', 'request', 'broadband')",1
"('determined', 'ineligible', 'review')",1
"('determined', 'competitive', 'bidding')",1
"('determined', 'cellular', 'devices')",1
"('determined', 'applicant', 'included')",1
"('determine', 'request', 'cellular')",1
"('determine', 'price', 'primary')",1
"('determine', 'eligible', 'amount')",1
"('determine', 'eligibility', 'voice')",1
"('determine', 'eligibility', 'special')",1
"('determine', 'eligibility', 'services')",1
"('determine', 'eligibility', 'long')",1
"('determine', 'eligibility', 'internet')",1
"('determine', 'cost', 'allocation')",1
"('determine', 'contract', 'legally')",1
"('costly', 'multiple', 'competing')",1
"('cost', 'voice', 'services')",1
"('documentation', 'dr2', 'applicant')",1
"('cited', 'include', 'billed')",1
"('cloud', 'application', 'hosting')",1
"('closed', 'entity', 'removed')",1
"('closed', 'entities', 'removed')",1
"('clear', 'requested', 'funding')",1
"('clear', 'prospective', 'bidders')",1
"('classroom', 'tomorrow', 'ecot')",1
"('clarify', 'requirement', 'responded')",1
"('clarify', 'potential', 'providers')",1
"('clackamas', 'spin', '143036204')",1
"('city', 'hall', 'anexo')",1
"('cites', 'fcc', 'form')",1
"('cited', 'frn', 'states')",1
"('child', 'relationship', 'dr2')",1
"('circuits', '560', '00')",1
"('circuit', 'totaling', '2')",1
"('circuit', '5', 'circuits')",1
"('circuit', '2', '800')",1
"('christian', 'school', 'mr1')",1
"('choosing', 'cost', 'effective')",1
"('chok', 'leyisroel', 'lubavitch')",1
"('choice', 'ii', 'america')",1
"('choice', 'flat', 'rate')",1
"('choice', 'email', 'amp')",1
"('child', 'validation', 'make')",1
"('cme', 'srst', 'k9')",1
"('collection', '12', '00')",1
"('college', 'appear', 'recipient')",1
"('combined', 'worth', 'total')",1
"('concurrently', 'primary', 'service')",1
"('component', 'accept', 'bid')",1
"('complies', 'program', 'rules')",1
"('compliance', 'request', 'asked')",1
"('completed', 'prior', 'fcc')",1
"('completed', 'prior', 'certification')",1
"('competitively', 'bid', 'contract')",1
"('competitive', 'process', 'conducted')",1
"('competitive', 'bidding', 'contract')",1
"('competing', 'bid', 'offerings')",1
"('competing', 'bid', 'offering')",1
"('comparison', 'lit', 'fiber')",1
"('companion', 'plan', 'iphn')",1
"('community', 'college', 'appear')",1
"('communications', 'inc', 'spin')",1
"('communications', 'corp', 'verizon')",1
"('communication', 'inc', 'tyh')",1
"('communicated', 'school', 'time')",1
"('communicated', 'school', 'similarly')",1
"('commitment', 'charge', 'mr1')",1
"('commercially', 'available', 'internet')",1
"('commercial', 'vendor', 'mr1')",1
"('comm', 'mresc', '470')",1
"('child', 'relationship', 'entity')",1
"('child', 'relationship', 'ben')",1
"('cost', 'stated', 'narrative')",1
"('changed', '660', '00')",1
"('changes', 'requested', 'implemented')",1
"('changes', 'operational', 'spin')",1
"('changed', 'time', 'warner')",1
"('changed', '978', '30')",1
"('changed', '968', '008')",1
"('changed', '96', '20')",1
"('changed', '813', '70')",1
"('changed', '751', '52')",1
"('changed', '750', 'one')",1
"('changed', '75', '705')",1
"('changed', '707', '95')",1
"('changed', '6', '334')",1
"('check', 'health', 'check')",1
"('changed', '6', '239')",1
"('changed', '56', '400')",1
"('changed', '548', '31')",1
"('changed', '531', '00')",1
"('changed', '5', '690')",1
"('changed', '5', '318')",1
"('changed', '5', '23')",1
"('changed', '5', '2')",1
"('changed', '49', '356')",1
"('changed', '450', '90')",1
"('changed', '420', '00')",1
"('charge', '0', 'one')",1
"('charge', '200', '00')",1
"('charge', '3', '743')",1
"('charge', '619', 'voice')",1
"('check', 'associated', 'application')",1
"('charter', 'school', 'pre')",1
"('charter', 'fiberlink', 'cc')",1
"('charges', 'voicelocal', 'phone')",1
"('charges', 'voice', 'pots')",1
"('charges', 'specifically', 'applicant')",1
"('charges', 'oc', '3')",1
"('charges', 'inside', 'wire')",1
"('charges', 'ineligible', 'service')",1
"('charges', 'email', 'mobile')",1
"('charges', 'cellular', 'voice')",1
"('charges', 'associated', 'alexandria')",1
"('charges', 'agree', 'applicant')",1
"('charges', '927', '40')",1
"('charges', '4', '788')",1
"('charges', '2', '509')",1
"('charges', '1', '90')",1
"('charges', '1', '684')",1
"('charges', '1', '208')",1
"('charges', '1', '200')",1
"('charge', 'remove', 'ineligible')",1
"('charge', 'outside', 'funding')",1
"('charge', 'mr1', 'new')",1
"('conduct', 'competitive', 'bidding')",1
"('conducted', 'mresc', 'resulted')",1
"('conference', 'ineligible', 'product')",1
"('corp', 'verizon', 'online')",1
"('cost', '3', '408')",1
"('cost', '2', '800')",1
"('cost', '1699137462', 'service')",1
"('cost', '125', '00')",1
"('corrected', 'service', 'start')",1
"('corrected', 'another', 'fcc')",1
"('correct', 'vendor', 'documentation')",1
"('correct', 'service', 'type')",1
"('correct', 'numbers', 'oc')",1
"('correct', 'numbers', 'local')",1
"('correct', 'monthly', 'quantity')",1
"('cordillera', 'centro', 'caliche')",1
"('conferencing', 'services', 'ineligible')",1
"('cordillera', 'barrio', 'pozas')",1
"('cordillera', 'barrio', 'pesas')",1
"('copper', 'vendor', 'documentation')",1
"('copper', '1', 'connection')",1
"('cooperative', 'purchasing', 'agreement')",1
"('contractual', 'services', 'agree')",1
"('contractual', 'products', 'service')",1
"('contract', 'without', 'establishing')",1
"('contract', 'supporting', 'monthly')",1
"('contract', 'service', 'signed')",1
"('contract', 'service', 'provider')",1
"('cost', '420', '00')",1
"('cost', '60', '177')",1
"('cost', '81', '37')",1
"('cost', 'added', 'cost')",1
"('cost', 'split', 'order')",1
"('cost', 'prior', 'experience')",1
"('cost', 'oc', '3')",1
"('cost', 'oc', '1')",1
"('cost', 'modified', '23')",1
"('cost', 'modified', '2269')",1
"('cost', 'ineligible', 'cost')",1
"('cost', 'high', 'speed')",1
"('cost', 'frn’s', 'item')",1
"('cost', 'effectiveness', 'fcc')",1
"('cost', 'effectiveness', 'bids')",1
"('cost', 'effective', 'offered')",1
"('cost', 'effective', 'mr1')",1
"('cost', 'effective', 'means')",1
"('cost', 'effective', 'fiber')",1
"('cost', 'effective', '5')",1
"('cost', 'data', 'text')",1
"('cost', 'ben', '16066081')",1
"('cost', 'allocation', 'information')",1
"('cost', 'allocation', 'ineligibles')",1
"('cost', 'allocation', 'following')",1
"('cost', 'allocation', 'data')",1
"('cost', 'allocation', 'amount')",1
"('contract', 'referenced', 'contract')",1
"('contract', 'products', 'services')",1
"('contract', 'number', 'n')",1
"('construction', 'cable', 'modem')",1
"('construction', '1699144818', 'service')",1
"('construction', '1699144647', 'service')",1
"('considered', '”', 'adhere')",1
"('considered', 'potential', 'service')",1
"('considered', 'part', 'single')",1
"('considered', 'evaluated', 'provided')",1
"('consider', 'possible', 'service')",1
"('consider', 'evaluate', 'bids')",1
"('consider', 'evaluate', 'bid')",1
"('connectivity', 'dark', 'fiber')",1
"('connections', 'services', 'posted')",1
"('connections', 'listed', '1')",1
"('connections', 'funding', 'year')",1
"('connections', 'frn', 'denied')",1
"('connection', 'windstream', 'service')",1
"('connection', 'windstream', 'awarded')",1
"('connection', 'single', 'school')",1
"('connection', 'independent', 'status')",1
"('connection', 'frontier', 'communications')",1
"('connection', 'frn', 'modified')",1
"('connection', 'frn', 'line')",1
"('connection', '100mbps', '59')",1
"('confirm', 'discount', 'percentage')",1
"('construction', 'agree', 'applicant')",1
"('construction', 'charges', 'specifically')",1
"('contract', 'number', 'ccc')",1
"('construction', 'dr2', 'frn')",1
"('contract', 'name', 'modified')",1
"('contract', 'mr1', 'type')",1
"('contract', 'force', 'fund')",1
"('contract', 'extension', 'violation')",1
"('contract', 'expired', '36')",1
"('contract', 'expiration', 'complies')",1
"('contract', 'dated', '9')",1
"('contract', 'dated', '6')",1
"('contract', 'dated', '04')",1
"('contract', 'amendment', 'covering')",1
"('contract', 'adspo13', '034339')",1
"('contains', 'following', 'service')",1
"('contained', 'significant', 'information')",1
"('contained', 'list', 'schools')",1
"('contact', 'information', 'service')",1
"('contact', 'information', 'anthony')",1
"('consultation', 'applicant', 'mr2')",1
"('consultation', 'applicant', 'frn')",1
"('construction', 'solutions', 'based')",1
"('construction', 'solution', 'cost')",1
"('construction', 'program', 'rules')",1
"('construction', 'product', 'service')",1
"('construction', 'ethernet', 'agree')",1
"('documentation', 'demonstrating', 'vendor')",1
"('documentation', 'dr2', 'service')",1
"('frn', '1699145575', 'total')",1
"('following', 'closed', 'entities')",1
"('following', 'item', 'copper')",1
"('following', 'item', 'competitive')",1
"('following', 'item', 'category')",1
"('following', 'item', 'campus')",1
"('following', 'item', 'cablem')",1
"('following', 'item', 'biblioteca')",1
"('following', 'item', '600')",1
"('following', 'item', '1')",1
"('following', 'ineligible', 'items')",1
"('following', 'criteria', 'met')",1
"('following', 'contact', 'information')",1
"('flat', 'rate', '250')",1
"('fiber', 'services', 'must')",1
"('firewall', 'ineligible', 'product')",1
"('fire', 'protection', 'ineligible')",1
"('filed', 'vendor', 'evaluation')",1
"('filed', 'specifically', 'contract')",1
"('filed', 'funding', 'year')",1
"('fiberlink', 'cc', 'viii')",1
"('fiber', 'vendor', 'documentation')",1
"('fiber', 'strands', 'intended')",1
"('fiber', 'solution', 'zayo')",1
"('fiber', 'solution', 'offered')",1
"('fiber', 'solution', 'mr1')",1
"('following', 'item', 'correct')",1
"('following', 'item', 'corrected')",1
"('following', 'item', 'dark')",1
"('following', 'item', 'digital')",1
"('following', 'requirement', 'documentation')",1
"('following', 'ral', 'changes')",1
"('following', 'product', 'dark')",1
"('following', 'items', 'requested')",1
"('following', 'items', 'monthly')",1
"('following', 'items', 'long')",1
"('following', 'items', 'documentation')",1
"('following', 'item', 'third')",1
"('following', 'item', 'services')",1
"('following', 'item', 'parent')",1
"('following', 'item', 'pages')",1
"('following', 'item', 'monthly')",1
"('following', 'item', 'mobile')",1
"('following', 'item', 'list')",1
"('following', 'item', 'line')",1
"('following', 'item', 'invoice')",1
"('following', 'item', 'inquiry')",1
"('following', 'item', 'illegibility')",1
"('following', 'item', 'frn')",1
"('following', 'item', 'form')",1
"('following', 'item', 'everything')",1
"('following', 'item', 'eligibilty')",1
"('following', 'item', 'duplicate')",1
"('fiber', 'solution', 'dr2')",1
"('fiber', 'services', 'frn')",1
"('failed', 'produce', 'documentation')",1
"('fcc', 'rules', 'broadband')",1
"('features', 'ds1', 'line')",1
"('features', '24', '37')",1
"('feature', 'phone', 'access')",1
"('feature', 'ph', 'companion')",1
"('feature', 'package', '149')",1
"('feature', '17', '25')",1
"('fcc', 'rules', 'request')",1
"('fcc', 'rules', 'program')",1
"('fcc', 'rules', 'price')",1
"('fcc', 'rules', 'mobile')",1
"('fcc', 'rules', 'determined')",1
"('fcc', 'form', '170075477')",1
"('fiber', 'service', 'substantially')",1
"('family', 'agencies', 'olivera')",1
"('fall', 'authority', '231302')",1
"('fair', 'open', 'therefore')",1
"('fair', 'competitive', 'bidding')",1
"('failover', 'fiber', 'maintenance')",1
"('failing', 'demonstrate', 'considered')",1
"('failed', 'specifically', 'frn')",1
"('failed', 'respond', 'special')",1
"('failed', 'respond', 'potential')",1
"('failed', 'provide', 'make')",1
"('failed', 'provide', 'definitive')",1
"('features', 'number', 'change')",1
"('features', 'voicemail', 'hardware')",1
"('fee', '0', '36')",1
"('fee', '3', '99')",1
"('fiber', 'service', 'program')",1
"('fiber', 'service', 'occurred')",1
"('fiber', 'service', 'leased')",1
"('fiber', 'question', 'lit')",1
"('fiber', 'occurred', 'bid')",1
"('fiber', 'oc', 'n')",1
"('fiber', 'network', 'equipment')",1
"('fiber', 'listed', 'frn')",1
"('fiber', 'leased', 'lit')",1
"('fiber', 'iru', 'special')",1
"('fiber', 'iru', 'fiber')",1
"('fiber', 'iru', 'based')",1
"('fiber', 'ground', 'construction')",1
"('fiber', 'ds', '3')",1
"('fiber', 'based', 'supporting')",1
"('fee', 'voicemail', 'services')",1
"('fee', 'voicemail', 'recovery')",1
"('fee', 'service', 'based')",1
"('fee', 'key', 'line')",1
"('fee', 'ineligible', 'product')",1
"('fee', '9', '15')",1
"('fee', '49', '95')",1
"('fee', '40', 'ineligible')",1
"('following', 'service', 'every')",1
"('following', 'services', 'lee')",1
"('following', 'services', 'long')",1
"('frn', '1699105507', 'frn')",1
"('frn', '1699116109', 'approved')",1
"('frn', '1699114671', 'denied')",1
"('frn', '1699114657', 'denied')",1
"('frn', '1699112659', 'dark')",1
"('frn', '1699111964', 'oc')",1
"('frn', '1699111964', 'dark')",1
"('frn', '1699111337', 'frn')",1
"('frn', '1699110419', 'maintenance')",1
"('frn', '1699109448', 'duplicate')",1
"('frn', '1699108358', 'denied')",1
"('frn', '1699108351', 'denied')",1
"('frn', '1699104380', 'maintenance')",1
"('following', 'technical', 'contact')",1
"('frn', '1699104043', 'frn')",1
"('frn', '1699101541', 'new')",1
"('frn', '1699099809', 'based')",1
"('frn', '1699099035', 'dark')",1
"('frn', '1699091260', 'maintenance')",1
"('frn', '1699091196', 'maintenance')",1
"('frn', '1699090436', 'new')",1
"('frn', '1699083545', 'mr1')",1
"('frn', '1699081623', 'frn')",1
"('frn', '1699077557', 'new')",1
"('frn', '1699077557', 'frn')",1
"('frn', '1699116109', 'frn')",1
"('frn', '1699117409', 'frn')",1
"('frn', '1699122426', 'new')",1
"('frn', '1699123625', 'meet')",1
"('frn', '1699145574', 'total')",1
"('frn', '1699145573', 'total')",1
