postal_cd,ben,name,org_address1,org_address2,org_city,org_state,org_zipcode,organization_entity_type_name,location.coordinates
NJ,17012621,Pine Hill SD Technology Center,1202 turnerville RD,,Pine Hill,NJ,8021,Non-Instructional Facility (NIF),
NJ,16078791,VILLAS,ST.RAYMOND ROMAN CATHOLIC CHURCH-CONVENT,,VILLA,NJ,8251,School,
NJ,17013536,Pascack Valley Regional High School District Central Office,28 W. Grand Avenue,,Montvale,NJ,7645,Non-Instructional Facility (NIF),
NJ,17011446,Newark Schools Stadium,516-566 ROSEVILLE AVE,,Newark ,NJ,7107,Non-Instructional Facility (NIF),
NJ,17013535,WOODROW WILSON SCHOOL,80 HAUXHURST AVENUE,,WEEHAWKEN,NJ,7086,School,
NJ,17012613,GLEN RIDGE BOARD OF EDUCATION OFFICE,12 High Street,,Glen Ridge,NJ,7028,Non-Instructional Facility (NIF),
NJ,16078828,WILDWOOD HEAD START,2810 ATLANTIC AVENUE,,WILDWOOD,NJ,8260,School,
NJ,16078823,ADAMS AVE/PLEASANTVILLE HEAD START,723 WEST ADAMS AVENUE,,PLEASANTVILLE,NJ,8232,School,
NJ,17010605,Camden City Building & Grounds,901 S 8th Street,,Camden,NJ,8103,Non-Instructional Facility (NIF),
NJ,16054089,LINWOOD CENTER HEAD START,2115 NEW ROAD,,LINWOOD,NJ,8221,School,
NJ,16054077,HAMMONTON CENTER HEAD START,150 SPORTS DRIVE LAKE & PARK,,HAMMONTON,NJ,8037,School,
NJ,17011406,Atlantic County High School,4805 NAWAKWA BLVD,,MAYS LANDING,NJ,8330,School,
NJ,16054082,MAYOR JAMES L. USRY CENTRE (HS & EHS),1010 DREXEL AVENUE,,ATLANTIC CITY,NJ,8401,School,
NJ,16054086,SPRUCE AVENUE CENTER HEAD START,3959 SPRUCE AVENUE,,EGG HARBOR TOWNSHIP,NJ,8234,School,
NJ,17012508,GATEWAY-Landisville Head Start,104 South Auburn St,,Landisville,NJ,8221,School,
NJ,16047094,HAMILTON 1 HEAD START CENTER,169 WILFRED AVENUE,,HAMILTON,NJ,8610,School,
NJ,17012807,Center School - Admin Bldg,31 West Main Street,,Somerville,NJ,8876,Non-Instructional Facility (NIF),
NJ,17012884,"THE LEAGUERS, INC., Elm Street",182 Van Buren Street ,,Newark,NJ,7105,School,
NJ,17012885,"THE LEAGUERS, INC., 999 Broad Street",999 Broad Street,,Newark,NJ,7102,School,
NJ,17012506,GATEWAY- ACCC Gateway ELC,5100 Black Horse Pike Building J,,Mays Landing,NJ,8205,School,
NJ,16054085,OCEAN CITY CENTER HEAD START,204 E 4TH ST,,OCEAN CITY,NJ,8226,School,
NJ,17011958,Facilities Office,7 Swift Drive,,Egg Harbor Township,NJ,8234,Non-Instructional Facility (NIF),
NJ,17011405,Atlantic County Elementary and Middle Schools,4805 NAWAKWA BLVD,,MAYS LANDING,NJ,8330,School,
NJ,16058631,COUNTY PREP HIGH SCHOOL,525 MONTGOMERY STREET,,JERSEY CITY,NJ,7306,School,
NJ,17013570,PHOENIX CENTER - ADMIN BLDG,145 ST MARY'S PLACE,,NUTLEY,NJ,7110,Non-Instructional Facility (NIF),
NJ,17012507,GATEWAY-Galloway Head Start,28 S. New York Avenue St. C,,Smithville,NJ,8205,School,
NJ,17012028,WASHINGTON SCHOOL,70 SPRING ST,,MILLBURN,NJ,7041,School,
NM,17003705,La Promesa Administration Bldg.,"7500 La Morada Pl.,N.W.",,Albuquerque,NM,87105,Non-Instructional Facility (NIF),
NM,17004527,Desert Willow Elementary School,2100 Primrose Street,,Carlsbad,NM,88220,School,
NM,17013175,Milagro Middle School,351 W ZIA RD,,SANTA FE,NM,87505,School,
NM,17004529,Ocotillo Elementary School,2106 Captain Williams Lane,,Carlsbad,NM,88220,School,
NM,17013662,Early College High School,23 West Mathis St. ,,Roswell,NM,88203,School,
NM,17011973,Student Transportation Services,2401 Menaul Blvd NE,,Albuquerque,NM,87107,Non-Instructional Facility (NIF),
NM,17012347,ARTESIA PUBLIC SCHOOLS ADMINISTRATION AND TRAINING CENTER ,301 BULLDOG BLVD,,ARTESIA,NM,88210,Non-Instructional Facility (NIF),
NM,17014798, Mandela International Magnet ,1720 LLANO ST,,SANTA FE,NM,87505,School,
NM,17012518,KERES CHILDRENS LEARNING CENTER,1405 COCHITI HWY STE D,,COCHITI LAKE,NM,87083,School,
NV,17011240,DOUGLAS COUNTY DISTRICT OFFICE,1638 MONO AVE,,MINDEN,NV,89423,Non-Instructional Facility (NIF),
NV,17011239,AIRPORT CAMPUS,1126 AIRPORT ROAD,BLDG A1,MINDEN,NV,89423,Non-Instructional Facility (NIF),
NY,17014158,Chenango Headstart,44 W MAIN ST,,NORWICH,NY,13815,School,
NY,17013417,GFJ Head Start,999 TAFT AVE,,ENDICOTT,NY,13760,School,
NY,17012667,Port Richmond School for Visionary Learning,1625 FOREST AVE,,STATEN ISLAND,NY,10302,School,
NY,17012543,P-Tech Program,61 MONROE ST,,ST JOHNSVILLE,NY,13452,School,
NY,17013551,PEACE - Dr. King School ,416 E RAYNOR AVE,,SYRACUSE,NY,13202,School,
NY,17008975,MIDDLE COUNTRY CENTRAL REGISTRATION,25 N. Bicycle Path ,,Seldon,NY,11784,Non-Instructional Facility (NIF),
NY,17013553,PEACE - Franklin School,428 S ALVORD ST,,SYRACUSE,NY,13208,School,
NY,17008814,JOSEPH AVENUE HEADSTART,251 JOSEPH AVE,,ROCHESTER,NY,14605,School,
NY,17012949,SOUTH BRONX CLASSICAL CHARTER SCHOOL - 4,3458 3RD AVE,,BRONX,NY,10456,School,
NY,17011475,Children's Aid Society-Charter-Temporary,1734 WILLIAMSBRIDGE RD,,BRONX,NY,10461,School,
NY,17013544,PELHAM BAY,2885 SAINT THERESA AVE,,BRONX,NY,10461,School,
NY,17012867,Uncommon High School 4,1575 Mt. Ephraim Avenue,,Brooklyn,NY,11216,School,
NY,17012866,Camden Prep Elementary School 2,1575 Mt. Ephraim Avenue,,Camden,NJ,0,School,
NY,17012994,CORTLAND CITY SCHOOLS DISTRICT OFFICE,1 VALLEY VIEW DR,,CORTLAND,NY,13045,Non-Instructional Facility (NIF),
NY,17013419,Kinderhook Head StartSt. Pauls Episcopal Church,6 SILVESTER ST,,KINDERHOOK,NY,12106,School,
NY,14690,ONEIDA CASTLE ELEM SCHOOL,10 CASTLE ST,,ONEIDA,NY,13421,School,
NY,17013414,Chenango Valley Head Start,770 CHENANGO ST,,BINGHAMTON,NY,13901,School,
NY,17013154,LONGWOOD CAREER CENTER,138 MAIN ST,,YAPHANK,NY,11980,School,
NY,17009708,Crandall Public Library- MAIN BRANCH,251 Glen Street,,Glens Falls,NY,12801,Library,
NY,17013549,PEACE - Transportation Garage,108 West Kennedy Street,,Syracuse,NY,13205,Non-Instructional Facility (NIF),
NY,17012527,AF-Comprehensive Academy Elementary ,125 Covert Street,,Brooklyn,NY,11207,School,
NY,17011886,ABC 550 Central Office,550 East Main Street,,Rochester,NY,14604,Non-Instructional Facility (NIF),
NY,17013554,PEACE - Dr. Weeks School,710 HAWLEY AVE,,SYRACUSE,NY,13203,School,
NY,17012911,AF-PROVIDENCE MAYORAL MIDDLE,370 HARTFORD AVENUE,,PROVIDENCE,RI,2909,School,
NY,17013556,PEACE - Delaware School,900 S GEDDES ST,,SYRACUSE,NY,13204,School,
NY,17012542,Canarsie Ascend Charter School,757 E 86TH ST,,BROOKLYN,NY,11236,School,
NY,17012865,Troy Prep High School,2 Polk Street,,Troy,NY,0,School,
NY,17012909,AF-ASPIRE MIDDLE SCHOOL,982 HEGEMAN AVENUE,,BROOKLYN,NY,11208,School,
OH,17013224,Miami School,140 ROSS AVE,,HAMILTON,OH,45013,School,
OH,17012847,Clermont County Public Library  Milford Branch,5920 BUCKWHEAT RD,,MILFORD,OH,45150,Library,
OH,17011963,Woods Central Office,1215 West Kemper Rd,,Cincinnati,OH,45240,Non-Instructional Facility (NIF),
OH,17013065,BUS GARAGE,5745 N RIDGE RD,,Madison,OH,44057,Non-Instructional Facility (NIF),
OH,17013116,BOE ,1250 SANFORD ST,SUITE A,VERMILION,OH,44089,Non-Instructional Facility (NIF),
OH,17012293,Dover Intermediate School,2260 DOVER CENTER RD,,WESTLAKE,OH,44145,School,
OH,17013670,Warren County Learning Center ,513 PARK AVE,,FRANKLIN,OH,45005,School,
OH,17012208,Washington County Public Library - Lafayette,478 Pike Street  ,,Marietta,OH,45750,Library,
OH,17011977,Early College High School,1005 ABBE RD N,,ELYRIA,OH,44035,School,
OH,17012336,SWANTON FISHER GYM,206 CHERRY ST,,SWANTON,OH,43558,Non-Instructional Facility (NIF),
OH,17012862,The Library Box,4209 State Route 14,,Rootstown ,OH,44272,Library,
OH,17012683,Dixie Multi-Purpose Facility,1050 W. Main St,,New Lebanon,OH,45345,Non-Instructional Facility (NIF),
OH,17013515,Davis Aerospace & Maritime High School,1440 Lakeside Ave.,,Cleveland,OH,44114,School,
OH,17013357,SUMMIT ACADEMY TOLEDO,301 COLLINGWOOD BLVD,,TOLEDO,OH,43604,School,
OH,17013317,DEFIANCE CENTRAL OFFICE,629 ARABELLA ST,,DEFIANCE,OH,43512,Non-Instructional Facility (NIF),
OH,48233,NORTON ELEMENTARY,3390 CLEVELAND MASSILLON ROAD,,NORTON,OH,44203,School,
OH,50956,ALLEN EAST MIDDLE SCHOOL,9105 HARDING HWY,,HARROD,OH,45850,School,
OH,17012691,SOMERSET BRANCH LIBRARY-NEW ,117 W MAIN STREET,,SOMERSET ,OH,43783,Library,
OH,129222,DR EARL S SLOAN LIBRARY,2817 SANDUSKY ST,,ZANESFIELD,OH,43360,Library,
OH,17011961,Winton Woods Transportation Center,10020 Corbett Rd,,Cincinnati,OH,45231,Non-Instructional Facility (NIF),
OH,17012198,Jim Rockwell Stadium,101 3RD AVE,,NEW LEXINGTON,OH,43764,Non-Instructional Facility (NIF),
OH,17013559,South Central Ohio ESC Business Center,3879 Rhodes Avenue,,New Boston,OH,45662,Non-Instructional Facility (NIF),
OH,17012058,WBESC - THOMAS EDISON EARLY CHILDHOOD CENTER,813 NORTH FRANKLIN STREET,,VAN WERT,OH,45891,Non-Instructional Facility (NIF),
OH,17011838,Utica Bus Garage,"Central Ave,",,Utica,OH,43080,Non-Instructional Facility (NIF),
OH,17013144,Pleasant Community Digital Academy ,1105 Owens Rd West,,Marion,OH,43302,School,
OH,17013283,TOLEDO EARLY COLLEGE HIGH SCHOOL,2801 W BANCROFT ST - MS 461,,TOLEDO,OH,43606,School,
OH,46976,WHITMER VOCATIONAL CENTER,5719 CLEGG DR,,TOLEDO,OH,43613,School,
OH,129879,SOUTHWEST OHIO AND NEIGHBORING LIBRARIES,"10815 INDECO DRIVE, SUITE 200",,CINCINNATI,OH,45241,Library,
OH,17012335,SWANTON ELEMENTARY SCHOOL ,111 CRESTWOOD DR,,SWANTON,OH,43558,School,
OH,17012389,FAIRFIELD COMPASS ELEMENTARY SCHOOL,8801 HOLDEN BLVD,,FAIRFIELD,OH,45014,School,
OH,17013225,Shawnee Middle School,1675 E POSSUM RD,,SPRINGFIELD,OH,45502,School,
OH,17013121,EASTWOOD ELEMENTARY SCHOOL,4700 SUGAR RIDGE RD,,PEMBERVILLE,OH,43450,School,
OH,17013488,ARCHBOLD BLUESTREAK STADIUM,600 LAFAYETTE STREET,,ARCHBOLD,OH,43502,Non-Instructional Facility (NIF),
OH,17012379,Warren County Learning Center - St. Marys,115 S MAIN ST,,FRANKLIN,OH,45005,School,
OH,17012568,EARLY COLLEGE HIGH SCHOOL,225 S MAIN ST,,AKRON,OH,44325,School,
OH,17011962,Winton Woods Community Building,8 Enfield St,,Cincinnati,OH,45218,Non-Instructional Facility (NIF),
OH,17013387,Mahoning County High School,940 BRYN MAWR AVE,,YOUNGSTOWN,OH,44505,School,
OH,17013523,PASS AT PERKINS,630 MULL AVE,,AKRON,OH,44313,School,
OH,17014281,NORTHEAST OHIO REGIONAL LIBRARY SYSTEM-MAIN,1580 GEORGETOWN RD,,HUDSON,OH,44236,Library,
OH,16064305,BOOK MOBILE,503 KINSEY ROAD,,XENIA,OH,45385,Library,
OH,17008130,Unioto Bus Garage,14766 Pleasant Valley Rd,,Chillicothe,OH,45601,Non-Instructional Facility (NIF),
OH,17013330,ADMINISTRATIVE OFFICE,1 DONHAM PLAZA,,MIDDLETOWN,OH,45042,Non-Instructional Facility (NIF),
OH,17012672,Bolton Crossing Elementary,2695 Holt Road,,"Columbus, Ohio",OH,43085,School,
OH,17013440,NORTH FORK BUS BARN,318 SPRING STREET,,UTICA,OH,43080,Non-Instructional Facility (NIF),
OH,17011910,Central Office,100 West Spring Street,,St Marys,OH,45885,Non-Instructional Facility (NIF),
OH,17012334,SWANTON MS-NEW ,101 ELTON PARKWAY ,,SWANTON,OH,43558,School,
OK,17011649, Sayre Public Schools - Football Field,401 E. Main St,,Sayre,OK,73662,Non-Instructional Facility (NIF),
OK,17013388,Rattan Central Computer Building,420 W. Main,,Rattan,OK,74562,Non-Instructional Facility (NIF),
OK,17013684,Kaw City-Shidler Middle School NIF,904 Washunga Dr,,Kaw City,OK,74641,Non-Instructional Facility (NIF),
OK,17013027,Cherokee Administration Building,616 S. Massachusetts ,,Cherokee,OK,73728,Non-Instructional Facility (NIF),
OK,17011537,Tupelo Headstart & Pre-K ,206 S 7TH AVE,,TUPELO,OK,74572,School,
OK,17013378,Alex MS-HS,209 South 2nd St,,Alex,OK,73002,School,
OK,17013524,Swink School - Admin  Cafeteria,500 Jourdan Street,,Swink,OK,74761,Non-Instructional Facility (NIF),
OK,17013563,Sand Springs Early Childhood Education Center,1701 E. Park Rd.,,Sand Springs,OK,74063,School,
OK,17013469,Vo-Ag,622 Wyandotte Ave,,Ramona,OK,74061,Non-Instructional Facility (NIF),
OK,17013298,Elementary Gymnasium,110 North A Street,,Kiefer,OK,74041,Non-Instructional Facility (NIF),
OK,17013542,Kiefer ESC,120 W. Indiana,,Kiefer ,OK,74041,Non-Instructional Facility (NIF),
OK,17011536,Tupelo Music Building,201 S. 7th Ave.,,Tupelo,OK,74572,Non-Instructional Facility (NIF),
OK,17012229,Behavioral Hospital,1602 SW 82nd Street,,Lawton,OK,73505,Non-Instructional Facility (NIF),
OK,17013372,Rush Springs ElementaryMiddle School ,601 W CHOCTAW,,RUSH SPRINGS,OK,73082,School,
OK,17013569,Thackerville Middle School,18943 US HIGHWAY 77,,THACKERVILLE,OK,73459,School,
OK,17011533,Tupelo Vocational Building,613 W. Chestnut,,Tupelo,OK,74572,Non-Instructional Facility (NIF),
OK,17012576,Archery Building,603 Cook St.,,Arkoma,OK,74901,School,
OK,17013289,Kiefer Event Center,4800 West 151 Street South,,Kiefer,OK,74041,Non-Instructional Facility (NIF),
OK,17013051,Allen Cafeteria,110 North Richmond Avenue,,Allen,OK,74825,Non-Instructional Facility (NIF),
OK,17013295,Kiefer Fieldhouse,4700 West 151st Street South,,Kiefer,OK,74041,Non-Instructional Facility (NIF),
OK,17012955,Administrative Building,305 Utah Ave,,Enid,OK,73701,Non-Instructional Facility (NIF),
OK,17007357,Elk City Elementary,2801 West Brig. General Ronald D Buckley ,,Elk City,OK,73648,School,
OK,17012928,Broken Arrow Timber Ridge Elementary,3500 E Kenosha,,Broken Arrow,OK,74012,School,
OK,17013134,ROSA PARKS EARLY CHILDHOOD EDUCATION CENTER - HEAD START,13804 E. 46TH PLACE SOUTH,,TULSA,OK,74134,School,
OK,17013074,Davenport Football Fieldhouse,319 E 6th,,Davenport,OK,74026,Non-Instructional Facility (NIF),
OK,17011547,Snyder Head Start,621 C ST,,SNYDER,OK,73566,School,
OK,17012766,Enid Classroom @ NWOSU,2929 E RANDOLPH AVE,,ENID,OK,73701,School,
OK,17013541,"Softball Facility	",824 E 7th St,,Stroud,OK,74079,Non-Instructional Facility (NIF),
OK,17013369, Shidler Middle School,312 West 1st street,,Shidler,OK,74652,School,
OK,17012557,CASHION MIDDLE SCHOOL,101 N EUCLID AVE,,CASHION,OK,73016,School,
OK,17012790,Eufaula Administrative Offices ,1630 W. JM Bailey Hwy,,Eufala,OK,74432,Non-Instructional Facility (NIF),
OK,17012893,Piedmont Indoor Sports Facility,917 Piedmont Rd. N,Apt. # Indoor,Piedmont,OK,73078,Non-Instructional Facility (NIF),
OK,17013468,Administration,620 Wyandotte Ave,,Ramona,OK,74061,Non-Instructional Facility (NIF),
OK,17012760,Coalgate Administration Building,2 West Cedar,PO Box 638,Coalgate,OK,74538,Non-Instructional Facility (NIF),
OK,17012577,Sports Complex,119 Cook St.,,Arkoma,OK,74901,School,
OK,17012143,Auditorium,725 Sims Ave.,,"Depew,",OK,74028,Non-Instructional Facility (NIF),
OK,17013073,Davenport New Gym,111 W 4th,,Davenport,OK,74026,Non-Instructional Facility (NIF),
OK,17013290,Kiefer Alternative Academy,118 West Indiana,,Kiefer,OK,74041,Non-Instructional Facility (NIF),
OK,17009797,IT Building/ Tech Ed,700 West Broadway,,Sulphur,OK,73086,Non-Instructional Facility (NIF),
OK,17011532,Tupelo Elementary Special Ed/Elementary Learning Lab,204 S. 7th Ave,,Tupelo,OK,74572,Non-Instructional Facility (NIF),
OK,17013031,Washington Pre-K,1615 N 7TH ST,,PONCA CITY,OK,74601,School,
OK,17012145,New Gym,7 th Street and Zelma Ave,,"Depew,",OK,74028,Non-Instructional Facility (NIF),
OK,17013472,HS Gym,698 Wyandotte Ave,,Ramona,OK,74061,Non-Instructional Facility (NIF),
OK,17013008,Hartshorne Event Center,521 S. 5th Street ,,Hartshorne,OK,74547,School,
OK,17012144,Computer Lab,725 Sims Ave,,Depew,OK,74028,Non-Instructional Facility (NIF),
OK,17012727,Innovation Lab,6235 S. Mingo Road,,Tulsa,OK,74133,Non-Instructional Facility (NIF),
OK,17011535,Tupelo New Gym,105 S. 6th Ave.,,Tupelo,OK,74572,Non-Instructional Facility (NIF),
OK,17009795,Weight Room,817 West Vinita,,Sulphur,OK,73086,Non-Instructional Facility (NIF),
OK,17011534,Tupelo Old Gym,208 S. 7th Ave.,,Tupelo,OK,74572,Non-Instructional Facility (NIF),
OK,17009798,Safe Room,730 West Muskogee,,Sulphur,OK,73086,Non-Instructional Facility (NIF),
OK,17013386,Minco Admin Building,202 S 5th St,,Minco,OK,73059,Non-Instructional Facility (NIF),
OK,17009799,Ag Building,1020 West 9th St,,Sulphur,OK,73086,Non-Instructional Facility (NIF),
OK,17013363,SECONDARY COMPLEX,42400 GARREPPS LAKE RD,,SHAWNEE,OK,74804,School,
OK,17013072,Davenport Bus Barn,110 W 5th,,Davenport,OK,74026,Non-Instructional Facility (NIF),
OK,17007977,ERICK ADMIN BUILDING,319 S. Pine St.,,Erick,OK,73645,Non-Instructional Facility (NIF),
OR,17010823,NBSD ADMINISTRATIVE OFFICE,1913 MEADE ST,,NORTH BEND,OR,97459,Non-Instructional Facility (NIF),
OR,17009832,Eugene School District District Office ,200 N MONROE ST ,,EUGENE,OR,97402,Non-Instructional Facility (NIF),
OR,17013423,Mountainside High School,12500 SW 175TH AVE,,BEAVERTON,OR,97007,School,
OR,17013424,Kaizer Road K-5 School,7775 NW Kaizer Rd. ,,Portland ,OR,97229,School,
OR,16067692,WINTER LAKES SCHOOL,180 N. BAXTER,,COQUILLE,OR,97423,School,
OR,17013443,MERIDIAN CREEK MIDDLE SCHOOL,6300 SW HAZEL ST,,WILSONVILLE,OR,97070,School,
OR,17012615,Hillsboro Online Academy,452 NE 3RD AVE,,HILLSBORO,OR,97124,School,
PA,17013517,DUQUESNE ORCHARD PARK HS CLASSROOM,1001 RIDGE STREET,,DUQUESNE,PA,15110,Non-Instructional Facility (NIF),
PA,17013076,PHILADELPHIA LEADERSHIP ACADEMY-SOUTH,4300 Westminster Ave,,Philadelphia,PA,19104,School,
PA,17012759,THE LOWER SOUTH HAMPTON EARLY LEARNING CENTER,7 School Lane,,Feasterville-Trevose ,PA,19053,Non-Instructional Facility (NIF),
PA,20518,KENDERTON ELEMENTARY SCHOOL,1500 W ONTARIO ST,,PHILADELPHIA,PA,19140,School,
PA,17012218,MARTIN LIBRARY AT SALEM SQUARE,596 W PRINCESS ST,,YORK,PA,17401,Library,
PA,17011375,DEVEREUX - HOUSTON,1150 DEVEREUX DR,,LEAGUE CITY,TX,77573,School,
PA,17013580,STEAM ACADEMY,701 TEXAS AVE,,YORK,PA,17404,School,
PA,17012524,BUTLER COUNTY FEDERATED LIBRARY SYSTEM OFFICE,218 N McKean Street,,Butler,PA,16001,Non-Instructional Facility (NIF),
PA,17013208,DEVEREUX RED HOOK NEW YORK,40 DEVEREUX WAY,,RED HOOK,NY,12571,School,
PA,17009407,SHAMOKIN-COAL TWP PUB LIBRARY,210 E INDEPENDENCE ST,,SHAMOKIN,PA,17872,Library,
PA,17013518,WOODLAND HILLS BRADDOCK HS,STEELER ROOM,1025 BRADDOCK AVENUE,BRADDOCK,PA,15104,Non-Instructional Facility (NIF),
PA,17012715,Avonworth Elementary  ,1320 ROOSEVELT RD,,PITTSBURGH,PA,15237,School,
PA,17012544,Forest Hills Junior-Senior High School ,535 Locust St,,SIDMAN,PA,15955,School,
PA,17013048,Hempfield SD Admin Building,200 Church Street,,Landisville ,PA,17538,Non-Instructional Facility (NIF),
PA,17013672,St. Leo Catholic School,125 DEPOT ST,,RIDGWAY,PA,15853,School,
PA,17013612,SOUTH PARK DART,2001 EAGLE PRIDE LANE,,SOUTH PARK,PA,15129,Non-Instructional Facility (NIF),
PA,17012784,Cougar Academy at Lincoln,1601 STATE ST,,HARRISBURG,PA,17103,School,
PA,17013046,Hempfield SD Maintenance,Mumma Drive,,Landisville ,PA,17538,Non-Instructional Facility (NIF),
PA,17013611,GATEWAY PRE-K,9000 GATEWAY CAMPUS BLVD,,MONROEVILLE,PA,15146,Non-Instructional Facility (NIF),
PA,17013201,Devereux - NY CARES,27 RADIO CIRCLE DR,,MOUNT KISCO,NY,10549,School,
PA,17013058,CRANBERRY AREA SCHOOL DISTRICT MAINTENANCE BUILDING,2604 Rout 257,,Senieca,PA,16346,Non-Instructional Facility (NIF),
PA,17012159,Everett Area BOE,427 EAST SOUTH STREET,,EVERETT,PA,15537,Non-Instructional Facility (NIF),
PA,17012878,ERIE CATHOLIC SCHOOL SYSTEM OFFICE,1531 E GRAND VIEW BLD,,ERIE,PA,16510,Non-Instructional Facility (NIF),
PA,17012259,ANNVILLE CLEONA MAINTENANCE BUILDING,500 S WHITE OAK ST,,ANNVILLE,PA,17003,Non-Instructional Facility (NIF),
PA,17013519,SOUTH ALLEGHENY PRE-K,1701 WASHINGTON BLVD,,PORT VUE,PA,15133,Non-Instructional Facility (NIF),
PA,17012707,ELECTRIC CITY ACADEMY,530 ELECTRIC ST,,SCRANTON,PA,18509,School,
PA,17011908,Curwensville Area School District Football Stadium,100 Stadium Drive,,Curwensville,PA,16833,Non-Instructional Facility (NIF),
PA,17013520,GATEWAY EVERGREEN HS,3831 EVERGREEN DRIVE,,MONROEVILLE,PA,15146,Non-Instructional Facility (NIF),
PA,17013047,Landisville Education Center,220 Church Street,,Landisville ,PA,17538,Non-Instructional Facility (NIF),
PA,17013089,DEVEREUX BENETO BRANDYWINE,390 DEVEREUX RD,,GLENMOORE,PA,19343,School,
PA,17013092,"The Devereux Foundation, DBA, Devereux Advanced Behavioral Health  PA CARES",620 BOOT RD,,DOWNINGTOWN,PA,19335,School,
PA,16071626,UPPER MERION VANTAGE ACADEMY,633 EAST 4TH. STREET,,BRIDGEPORT,PA,19405,School,
PA,17013075,PHILADELPHIA LEADERSHIP ACADEMY-NORTH,4224 N. Front St.,,Philadelphia,PA,19140,School,
PA,17012026,WYOMING VALLEY WEST STADIUM,1 Humpleby Street,,Kingston,PA,18704,Non-Instructional Facility (NIF),
RI,17013028,Bradley School - North,7 FATIMA DR,,CUMBERLAND,RI,2864,School,
SC,17013389,New Construction Elementary School,4983 Charlotte Highway,,Lancaster,SC,29720,School,
SC,17013067,Clarendon School District 1 Alternative School,"1154 4th St.  Summerton, SC 29148",,Summerton,SC,29148,School,
SC,17011415,CLARENDON COUNTY SCHOOL DISTRICT ONE MAINTENANCE AND TECHNOLOGY,5 SOUTH CHURCH ST.,,SUMMERTON,SC,29148,Non-Instructional Facility (NIF),
SC,17011735,EDGEWOOD LIBRARY,2101 Oak St.,,Columbia,SC,29204,Library,
SC,17011813,Philip Simmons High School,3080 RIVER VILLAGE DR,,CHARLESTON,SC,29492,School,
SC,17012024,KEENAN HIGH SCHOOL STADIUM,361 Pisgah Church Rd.,,"Columbia,",SC,29203,Non-Instructional Facility (NIF),
SC,17013140,HAMPTON 1 ACADEMY FOR SUCCESS,964 WEST PALMETTO AVENUE,,VARNVILLE,SC,29944,School,
SC,17012025,LOWER RICHLAND HIGH SCHOOL STADIUM,2615 Lower Richland Blvd.,,COLUMBIA,SC,29061,Non-Instructional Facility (NIF),
SC,17012889,Bowens Corner Elementary School,1173 Williams Lane,,Hanahan,SC,29410,School,
SC,17013207,ADULT LEARNING CENTER,106 GLAZNER ST,,EASLEY,SC,29640,School,
SC,17013139,HAMPTON DISTRICT 1 LEARNING CENTER,63 EAST PALMETTO,,VARNVILLE,SC,29944,School,
SC,17013382,New Language Academy,1825B EDEN TER,,ROCK HILL,SC,29730,School,
SC,17012737,CCSD3- Admin,1177 Atkinson St,,Turberville,SC,29162,Non-Instructional Facility (NIF),
SD,17013588,Sturgis Intermediate School,1230 DOUGLAS ST,,STURGIS,SD,57785,School,
SD,17013421,KENNEDY ELEMENTARY SCHOOL,2306 BROOKSTONE LOOP,,PIERRE,SD,57501,School,
TN,17011927,Grainger Academy,190 PIONEER DR,,RUTLEDGE,TN,37861,School,
TN,17013571,Rocky Fork Middle School,100 Thunderstorm Lane,,Smyrna,TN,37167,School,
TN,17012858,Sequatchie County Schools Maintenance Building,173 Jones Drive,,Dunlap,TN,37237,Non-Instructional Facility (NIF),
TN,17013176,HARDIN VALLEY MIDDLE SCHOOL,2280 STEELE RD,,KNOXVILLE,TN,37932,School,
TN,17013441,COLLIERVILLE SCHOOLS WAREHOUSE,"192 S MAIN ST, SUITE 1",,COLLIERVILLE,TN,38017,Non-Instructional Facility (NIF),
TN,17009180,DUBOIS ELEMENTARY FOR ENTREPRENEURSHIP,111 S. HIGHLAND #189,,MEMPHIS,TN,38111,School,
TN,17012572,KINGSPORT CITY SCHOOL TRANSPORTATION BUILDING,635 W INDUSTRY DR,,KINGSPORT,TN,37660,Non-Instructional Facility (NIF),
TN,17013248,Arlington Community Schools Board Office,12060 Arlington Trail,,Arlington,TN,38002,Non-Instructional Facility (NIF),
TN,17012640,JOHN COLEMON ELEMENTARY SCHOOL,1098 Espy St,,SMYRNA,TN,37167,School,
TN,17013177,GIBBS MIDDLE SCHOOL,7711 TAZEWELL PIKE,,CORRYTON,TN,37721,School,
TN,17013084,Freedom Prep Elementary-Shelby,3750 MILLBRANCH RD,,MEMPHIS,TN,38116,School,
TN,17013416,EAST NASHVILLE MAGNET MIDDLE SCHOOL,2000 GREENWOOD AVE,,NASHVILLE,TN,37206,School,
TN,17012535,KIPP Nashville College Prep Elementary,3410 KNIGHT DR,,NASHVILLE,TN,37207,School,
TN,17013240,SOUTH GIBSON COUNTY ELEMENTARY SCHOOL,100 MOUNT ZION RD,,MEDINA,TN,38355,School,
TN,17010272,Memphis School of Excellence,4450 S MENDENHALL RD,,MEMPHIS,TN,38141,School,
TX,17013212,ES #28,11902 Madera Run Parkway,,Humble,TX,77346,School,
TX,17012924,Blanco Athletic Complex,604 Terry Lane,,Blanco,TX,78606,Non-Instructional Facility (NIF),
TX,17012591,KatyWestPark High School ,Southeast Corner of Beechnut Rd & Ashton Brook Lane,,Richmond,TX,77407,School,
